Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG4641	0.5	0.65517	19	29	2	4		Q9N5Z3	Q9VUN0,Q7KIN0,Q9V477,P08953,Q9VJA9,Q9VJX9,A1ZBR2,Q9VIA4,Q9VLE6	F8W3J5,A3KH14,F1QMN8,F1QWS9,F6NLN8,B8A691,F1QRG0,F8W4F1	Q99467,Q9BXR5,Q15399,O60603,O15455,O00206,O60602,Q9Y2C9,Q9NYK1,Q9NR97,Q9NR96						F8W3J5,A3KH14,F1QMN8,F1QWS9,F6NLN8,B8A691,F1QRG0,F8W4F1	Q99467,Q9BXR5,Q15399,O60603,O15455,O00206,O60602,Q9Y2C9,Q9NYK1,Q9NR97,Q9NR96			
KOG2764	0.33333	0.15385	2	13	2	6	Q9FPF0,Q9MAH3,Q8VY09,Q9M8R4,Q9ZV19,Q9M1G8	P90994,O16228	A1Z9J4,Q9VA37	Q5XJ36	Q99497		Q10356				Q5XJ36	Q99497			
KOG0066	0.25	0.25	1	4	1	4	Q9M1H3	Q19554	Q9VYW4		Q8NE71							Q8NE71			
KOG4296	0.25	0.11111	1	9	1	4	P43297,Q9FMH8,Q9LT78,Q0WVJ5	Q9U362		Q1LWZ1,F1R6I2,E9QI45	P28799							P28799			
KOG4601	0.25	0.14286	1	7	1	4		O45100,Q23192	Q9VSY4,Q9W5X9,Q9VSY3	Q6PH17	Q5SQI0							Q5SQI0			
KOG0669	0.25	0.2	1	5	1	4		Q9TVL3,Q20643	O17432	Q7SXE8	P50750						Q7SXE8				
KOG0604	0.25	0.33333	3	9	2	4		Q21360,Q965G5	P49071	Q6DHN7,A7BJ43,Q7T2F2	P49137,Q16644,Q8IW41						A7BJ43,Q7T2F2	P49137			
KOG4544	0.25	0.2	1	5	1	4		Q9U3J2,Q9U3J3	Q9VY41	Q499A2	Q9HBL7							Q9HBL7			
KOG1202	0.25	0.11111	1	9	1	4		Q18559,P91866,P91871	Q9VQL6,Q7PLB8,B7Z001	U3JAJ7,E7F5V3	P49327							P49327			
KOG4217	0.20833	0.28571	2	7	2	4		P41829	P49869	Q6GMG3,F1R8N1	P22736,P43354,Q92570						Q6GMG3	P22736			
KOG1455	0.2	0.05	1	20	1	5	Q9C942,Q9LFQ7,Q8VYJ0,O80628,Q9LYG5,Q8RXN7,Q9FVW6,O80627,Q9M3D1,Q94AM5,Q8VZV6,Q9M3D0,O22248,O04083,B3H7N1,F4IZK0			Q7ZWC2	Q99685	P28321	O94305					Q99685			
KOG2233	0.2	0.2	1	5	1	5	Q9FNA3	Q9NAP6	Q9VLL5	E7EYP9	P54802							P54802			
KOG0541	0.2	0.1	1	10	1	5	Q7G959,Q9XEX2,Q9SRZ4,O22711,Q949U7,Q9M7T0		Q960M4		P30044	P38013	O14313					P30044			
KOG4452	0.2	0.2	1	5	1	5	F4JNQ9	Q965T1	Q9VVA8	Q6PBS6	P61165							P61165			
KOG4250	0.1875	0.25	3	12	1	4		P32742,Q9U2J3	Q9VEZ5,Q9V3Y8	Q4G3H4,Q0GKD6,F1QBC9,A0A8M1NIE6	O15111,O14920,Q14164,Q9UHD2							O15111,O14920,Q9UHD2			
