Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG2668	1.0	1.0	11	11	4	4	Q501E6,Q4V3D6,Q9LV90		O61491,O61492	Q98TZ8,Q6TH07,F1QEW4,Q6PFT0	O75955,Q14254			Q501E6,Q4V3D6,Q9LV90		O61491,O61492	Q98TZ8,Q6TH07,F1QEW4,Q6PFT0	O75955,Q14254			
KOG0741	1.0	1.0	10	10	7	7	Q9M0Y8	Q94392	P46461,P54351,Q8ING5	F1QGG3,B7ZV62	P46459	P18759	Q9P7Q4	Q9M0Y8	Q94392	P46461,P54351,Q8ING5	F1QGG3,B7ZV62	P46459	P18759	Q9P7Q4	
KOG2819	1.0	1.0	5	5	5	5	Q9SD33	P34692	Q9VSH9	Q1LV04	Q9BSU1			Q9SD33	P34692	Q9VSH9	Q1LV04	Q9BSU1			
KOG0411	1.0	1.0	8	8	7	7	B3H6K1	D6RYD7	Q9W096,Q9VQB8	F1QAR3	Q7Z7B1	P47026	Q9UTL4	B3H6K1	D6RYD7	Q9W096,Q9VQB8	F1QAR3	Q7Z7B1	P47026	Q9UTL4	
KOG4688	1.0	1.0	9	9	5	5	Q9FMI8,Q3E983	Q6A586	Q7K1C5	Q6P121,A1A5W7,A0A0R4IXS7	Q8IXS8,Q9BYI3			Q9FMI8,Q3E983	Q6A586	Q7K1C5	Q6P121,A1A5W7,A0A0R4IXS7	Q8IXS8,Q9BYI3			
KOG1031	1.0	1.0	4	4	4	4		O17398	Q8IMW9	B8JLR9	Q86YS7				O17398	Q8IMW9	B8JLR9	Q86YS7			
KOG3983	1.0	1.0	8	8	6	6		Q9N3S8	Q9VQ93	E7FGM1,Q503S3	Q9H4A5,Q9H4A6	Q06385	O14205		Q9N3S8	Q9VQ93	E7FGM1,Q503S3	Q9H4A5,Q9H4A6	Q06385	O14205	
KOG3709	1.0	1.0	5	5	4	4		Q95QA3	Q9VCE7	A0A0R4IKU1	Q6VY07,Q86VP3				Q95QA3	Q9VCE7	A0A0R4IKU1	Q6VY07,Q86VP3			
KOG4074	1.0	1.0	4	4	4	4		Q21954	Q9VHE3	B8JM41	Q9H2G9				Q21954	Q9VHE3	B8JM41	Q9H2G9			
KOG4697	0.83333	0.83333	5	6	5	6	Q9CAA0	Q8I7G0	Q9VHP1	E7FBT7	Q8N2H4	P41544			Q8I7G0	Q9VHP1	E7FBT7	Q8N2H4	P41544		
KOG0076	0.80556	0.66667	6	9	6	6	Q38921	Q9N3C8	Q9W389	Q8JHI3,F1QKW5,E7FAS3	Q3SXY8,Q13795	Q02804		Q38921	Q9N3C8	Q9W389	E7FAS3	Q13795	Q02804		
KOG4162	0.8	0.625	5	8	4	5	Q8GZN1,Q9CB03,Q66GN3	H2KYB6	Q7KN74		Q9ULT0,Q86TV6		O94441		H2KYB6	Q7KN74		Q9ULT0,Q86TV6		O94441	
KOG0093	0.8	0.92308	12	13	4	5		Q94986	P25228	Q6DHJ2,Q6DI07,F6NMA7,A8WHV3,Q1L986,Q5RGB5	P20336,P20337,Q96E17,O95716	P38763			Q94986	P25228	Q6DHJ2,Q6DI07,F6NMA7,A8WHV3,Q1L986,Q5RGB5	P20336,P20337,Q96E17,O95716			
KOG1877	0.78571	0.61538	8	13	6	7	F4K1C7,F4K6Z1,F4ILW4,F4IAF6	Q09263,Q09264	Q8IGJ0	Q5SPP5,F1QTD4	Q14156,Q9Y2G0	Q03653	O59817		Q09263	Q8IGJ0	Q5SPP5,F1QTD4	Q14156,Q9Y2G0	Q03653	O59817	
KOG0081	0.75	0.6	3	5	3	4		G5EBS5	O76901	Q4V8U8	P51159,O00194				G5EBS5	O76901	Q4V8U8				
