Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1933	0.42857	0.53333	8	15	5	7	F4I9G5,F4JTN1	Q19127,P34389,Q18968	Q9VRC9,Q9VL24,A1Z6J2	E9QEH6,F1QNG7	O15118,Q9UHC9,Q12770	Q12200	O43043	F4I9G5	Q19127,P34389	Q9VRC9,Q9VL24	F1QNG7	O15118,Q9UHC9			
KOG3032	0.25	0.25	1	4	1	4	Q9M8S7	Q22139	Q9VBY5		Q96NB3							Q96NB3			
KOG0278	0.25	0.14286	1	7	1	4	Q9SSS7,Q9XI22,Q9LW17		Q9W1N4,A1Z7Y4	Q7ZW92	Q9Y3F4							Q9Y3F4			
KOG2547	0.25	0.14286	1	7	1	4	F4ITI0	O18037,G5EC84,Q21054,O18047	Q9W297		Q16739							Q16739			
KOG3874	0.25	0.25	1	4	1	4		P34379	Q9VHR6	Q7SYE0	O75143					Q9VHR6					
KOG3533	0.25	0.16667	1	6	1	4		Q9Y0A1	P29993	F8W4B1	Q14643,Q14571,Q14573				Q9Y0A1						
KOG4375	0.25	0.2	1	5	1	4		B7WN72		A2AV32	Q9Y566,Q9UPX8		P36622		B7WN72						
KOG4659	0.25	0.11111	1	9	1	4		G5EGQ6	Q9VYN8,O61307	Q9W7R4,Q9W7R3	Q9UKZ4,Q9NT68,Q9P273,Q6N022				G5EGQ6						
KOG0956	0.25	0.2	1	5	1	4		P34447	A8JQU6	F8W451	P55197,P55198						F8W451				
KOG4572	0.25	0.25	1	4	1	4		Q22342	Q7KTS2	E7FFM2	Q8TDY2					Q7KTS2					
KOG0452	0.2	0.18182	2	11	1	5	Q42560,Q94A28,Q9SIB9,Q9FFT5	Q23500	Q9VCV4,Q9VGZ3	F1QNR8,F1QM42	P21399,P48200							P21399,P48200			
KOG0674	0.2	0.1	1	10	1	5	O04151,Q38858,O04153	P27798	P29413	A0A0R4IL29,Q6PE26,F1Q8W8	Q96L12,P27797				P27798						
KOG4341	0.2	0.08333	1	12	1	5	Q9SY03,Q2V3L6,Q0WRC9	P34284	A8DYA6	B8K0E7,K7DYP6,F6NUQ2,Q6PBJ7	Q8TF61,Q9UKC9,Q96IG2				P34284						
KOG4764	0.2	0.16667	1	6	1	5	Q9FL96,F4I886	Q95Y72	Q9VM46			O94742	O14140		Q95Y72						
KOG3033	0.2	0.1	1	10	1	5	Q9ZVS2,Q66GM9,F4JHW1	G5EG50,G5ECB5,U4PSC5			P30039	P38765	Q8NIL3,Q9P7P9					P30039			
KOG3924	0.2	0.1	1	10	1	5		Q6AW06,Q20794,Q23375,Q20856,Q18939,Q23200	Q8INR6	F1Q4W7	Q8TEK3	Q04089					F1Q4W7				
KOG2226	0.2	0.14286	1	7	1	5		G5EG65	Q0E9B5		Q8IV36	Q06673	O13776,Q9P7M6,Q9HDV3		G5EG65						
KOG4220	0.175	0.30769	4	13	2	4		Q9U7D5	P16395	Q5TYU9,B3DKN8,A0A8M9PNY8,X1WE62,E7F3U8	P11229,P08172,P20309,P08173,P08912,P35367						A0A8M9PNY8	P11229,P20309,P08912			
KOG0292	0.16667	0.14286	1	7	1	6	Q94A40,Q9SJT9	Q9N4H7	Q9W0B8		P53621	P53622	Q96WV5					P53621			
KOG2658	0.16667	0.125	1	8	1	6	Q9FNN5	Q17880	Q9VMI3,A1Z9Z7,A1ZAW7	Q6AZA2	P49821		O94500		Q17880						
