Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1706	1.0	1.0	6	6	6	6	Q9SZX3		O97069	Q66I24	P00966	P22768	O94354	Q9SZX3		O97069	Q66I24	P00966	P22768	O94354	
KOG1324	1.0	1.0	9	9	6	6	Q05762,Q05763,Q9SIK4	Q93341	P17719		Q86XF0,P00374	P07807	P36591	Q05762,Q05763,Q9SIK4	Q93341	P17719		Q86XF0,P00374	P07807	P36591	
KOG0814	1.0	1.0	4	4	4	4	Q9C8L4	O17636	Q86PD3		O95571			Q9C8L4	O17636	Q86PD3		O95571			
KOG0089	1.0	1.0	10	10	6	6	A2RVV7,Q9LHH7,O65269,O65271		Q04448	Q6GMK2	Q9H903,P13995	Q02046	Q9P786	A2RVV7,Q9LHH7,O65269,O65271		Q04448	Q6GMK2	Q9H903,P13995	Q02046	Q9P786	
KOG2410	1.0	1.0	28	28	7	7	Q8VYW6,Q680I5,Q9M0G0,Q9CAR5	Q9N5V4,B5BM47,O18256,H2L030,H2L0B7	Q9VWT3,Q9VYR2,Q7KUX2,M9NFP5	E9QDV5,F8W5P0,F8W3T7,E7FFJ7	P19440,P36268,P36269,Q6P531,Q9UJ14,Q9BX51,Q14390,B5MD39	Q05902	Q9US04,O14194	Q8VYW6,Q680I5,Q9M0G0,Q9CAR5	Q9N5V4,B5BM47,O18256,H2L030,H2L0B7	Q9VWT3,Q9VYR2,Q7KUX2,M9NFP5	E9QDV5,F8W5P0,F8W3T7,E7FFJ7	P19440,P36268,P36269,Q6P531,Q9UJ14,Q9BX51,Q14390,B5MD39	Q05902	Q9US04,O14194	
KOG2698	1.0	1.0	8	8	7	7	Q9SFV7	Q19980	P48596	Q6IQV5,E7FGQ8	P30793	P51601	O13774	Q9SFV7	Q19980	P48596	Q6IQV5,E7FGQ8	P30793	P51601	O13774	
KOG3182	1.0	1.0	12	12	7	7	Q8GY54,Q84MC1,Q84QC1	Q9GZE8	Q9VYK7,Q9VCI9	Q5SPB6,Q4KMJ1	Q9BUX1,Q8WUX2	P32656	P87305	Q8GY54,Q84MC1,Q84QC1	Q9GZE8	Q9VYK7,Q9VCI9	Q5SPB6,Q4KMJ1	Q9BUX1,Q8WUX2	P32656	P87305	
KOG1559	1.0	1.0	8	8	4	4	Q9SYL6,O65355,Q9ZV85		Q8IQM9,Q9VV00	A0A0G2KJW7,Q6NY42	Q92820			Q9SYL6,O65355,Q9ZV85		Q8IQM9,Q9VV00	A0A0G2KJW7,Q6NY42	Q92820			
KOG2467	1.0	1.0	15	15	6	6	O23254,Q9SVM4,Q9LM59,Q84WV0,Q9SZJ5,Q94C74,Q94JQ3	P50432	Q9W457		P34896,P34897	P37291,P37292	O13972,Q10104	O23254,Q9SVM4,Q9LM59,Q84WV0,Q9SZJ5,Q94C74,Q94JQ3	P50432	Q9W457		P34896,P34897	P37291,P37292	O13972,Q10104	
KOG0021	1.0	1.0	7	7	7	7	P46416	Q21549	Q86B44	F1RC64	P48637	Q08220	P35669	P46416	Q21549	Q86B44	F1RC64	P48637	Q08220	P35669	
KOG0405	1.0	1.0	7	7	6	6	P48641,P42770	Q93379		A0A8M6Z2M1	P00390	P41921	P78965	P48641,P42770	Q93379		A0A8M6Z2M1	P00390	P41921	P78965	
KOG0868	1.0	1.0	9	9	5	5	Q9ZVQ3,Q9ZVQ4	Q18938,Q9N4H6,Q9N4S0	Q9VHD3,Q9VHD2	X1WD04	O43708			Q9ZVQ3,Q9ZVQ4	Q18938,Q9N4H6,Q9N4S0	Q9VHD3,Q9VHD2	X1WD04	O43708			
KOG0564	1.0	1.0	10	10	7	7	Q9SE60,O80585	Q17693	Q9VTI0	B0V153	P42898	P46151,P53128	Q10258,O74927	Q9SE60,O80585	Q17693	Q9VTI0	B0V153	P42898	P46151,P53128	Q10258,O74927	
KOG1939	1.0	1.0	8	8	7	7	Q9FIZ7	A0A9S2	Q9W247	E7F6Z6	O14841	P28273	Q10093,Q10094	Q9FIZ7	A0A9S2	Q9W247	E7F6Z6	O14841	P28273	Q10093,Q10094	
KOG2735	1.0	1.0	8	8	5	5	F4HXY7	Q09643,O18143	Q9VPD3	Q803C9,E7EY42	P48651,Q9BVG9			F4HXY7	Q09643,O18143	Q9VPD3	Q803C9,E7EY42	P48651,Q9BVG9			
KOG1709	1.0	1.0	5	5	5	5	Q2V2U9			Q71N41	Q14353	Q03305	Q10170	Q2V2U9			Q71N41	Q14353	Q03305	Q10170	
KOG3888	1.0	1.0	7	7	5	5		Q19000	Q7K4A8,Q9VY24,Q9W5B5	A0A1D5NSC9	O75936	P23180			Q19000	Q7K4A8,Q9VY24,Q9W5B5	A0A1D5NSC9	O75936	P23180		
KOG3754	1.0	1.0	6	6	6	6		Q20117	Q9W3K5	Q6NV35	P48506	P32477	Q09768		Q20117	Q9W3K5	Q6NV35	P48506	P32477	Q09768	
KOG3581	1.0	1.0	21	21	4	4		Q10454,Q27535,O45011,P91251,O45518,O01854	P48610,Q9VF23,Q9VST4,Q8MMD7	Q8AY63,A2BHA3,Q08BV6,Q7ZUN7,Q7T306,A0A0R4IFJ7,A8E5J9	P12277,P06732,P17540,P12532				Q10454,Q27535,O45011,P91251,O45518,O01854	P48610,Q9VF23,Q9VST4,Q8MMD7	Q8AY63,A2BHA3,Q08BV6,Q7ZUN7,Q7T306,A0A0R4IFJ7,A8E5J9	P12277,P06732,P17540,P12532			
KOG4716	1.0	1.0	7	7	4	4		Q17745,P30635	P91938,Q9VNT5	F1Q6Z6	Q16881,Q9NNW7				Q17745,P30635	P91938,Q9VNT5	F1Q6Z6	Q16881,Q9NNW7			
KOG4230	1.0	1.0	11	11	6	6		Q21284,Q21285	O96553	Q5RIH2,F1QQ79	P11586,Q6UB35	P07245,P09440	Q8WZJ7,O43007		Q21284,Q21285	O96553	Q5RIH2,F1QQ79	P11586,Q6UB35	P07245,P09440	Q8WZJ7,O43007	
KOG3716	1.0	1.0	14	14	4	4		O44619,Q9N3N3,G5EG54,Q23066,Q9U2F2,O16992	Q9V3K9	Q1MTA9,F6P7Z9,K7DY29,E7EYD4	P50416,Q92523,Q8TCG5				O44619,Q9N3N3,G5EG54,Q23066,Q9U2F2,O16992	Q9V3K9	Q1MTA9,F6P7Z9,K7DY29,E7EYD4	P50416,Q92523,Q8TCG5			
KOG3889	1.0	1.0	4	4	4	4		Q21526	Q9VDM7	E7F0M9	Q9NVH6				Q21526	Q9VDM7	E7F0M9	Q9NVH6			
KOG3023	1.0	1.0	4	4	4	4		A9CZN9	Q9VCW6		P48507		O94246		A9CZN9	Q9VCW6		P48507		O94246	
KOG1695	0.98913	0.96875	62	64	4	4		O16115,Q09607,O16116,Q21355,Q09596,P91252,P91253,P91254,Q21743,P10299,Q9N4X8,G5ECL9,O45451,Q93696,Q86S58,Q966G8,O16198,G5EC71,Q93698,Q8T7Z3,Q93701,O45387,Q9NAB0,G3MU11,Q93694,Q9NA96,Q93695,Q93700,Q86D20,Q9NAB1,Q93699,Q93697,Q21945,Q9NAB2,H2L0Q5,Q9NAA9,Q9BPM4,Q965M0,O61750,P91505,Q22814,O45115,Q9NAB4,Q9N5R3,Q9NAB3,Q23520	P41043	A8KBR8,Q9DDU5,F1R4Z8,B8JIS5,Q50LC6	P08263,P09210,Q16772,O15217,Q7RTV2,P09488,P28161,P21266,Q03013,P46439,P09211,O60760				O16115,Q09607,O16116,Q21355,Q09596,P91252,P91253,P91254,Q21743,P10299,Q9N4X8,G5ECL9,O45451,Q93696,Q86S58,Q966G8,O16198,G5EC71,Q93698,Q8T7Z3,Q93701,O45387,Q9NAB0,G3MU11,Q93694,Q9NA96,Q93695,Q93700,Q9NAB1,Q93699,Q93697,Q21945,Q9NAB2,H2L0Q5,Q9NAA9,Q9BPM4,O61750,P91505,Q22814,O45115,Q9NAB4,Q9N5R3,Q9NAB3,Q23520	P41043	A8KBR8,Q9DDU5,F1R4Z8,B8JIS5,Q50LC6	P08263,P09210,Q16772,O15217,Q7RTV2,P09488,P28161,P21266,Q03013,P46439,P09211,O60760			
KOG0406	0.97581	0.92857	39	42	4	4	Q6NLB0,Q9M2W2,Q9LZ06,Q9ZW30,Q9ZW29,Q9ZW28,Q9ZW27,P46421,Q9ZW26,Q9ZW24,Q9SR36,Q9FUT0,Q9CA57,Q9CAS6,Q6NMS0,Q9FUS6,Q9FUT1,Q9LQ48,Q9XIF8,Q9FUS8,Q9FUS9,Q9ZRW8,Q8L7C9,F4IA73,Q8GYM1,Q9M9F1,Q9SHH6,Q9SHH7,Q9SHH8,Q9LZG7,Q9C8M3	P34345,P34277,O17234,D7SFI3,O45352	Q9VSL3,Q9VSL6,Q9VSL2,Q9VSL5		P78417,Q9H4Y5			Q9ZW30,Q9ZW29,Q9ZW28,Q9ZW27,P46421,Q9ZW26,Q9ZW24,Q9SR36,Q9FUT0,Q9CA57,Q9CAS6,Q6NMS0,Q9FUS6,Q9FUT1,Q9LQ48,Q9XIF8,Q9FUS8,Q9FUS9,Q9ZRW8,Q8L7C9,F4IA73,Q8GYM1,Q9M9F1,Q9SHH6,Q9SHH7,Q9SHH8,Q9LZG7,Q9C8M3	P34345,P34277,O17234,D7SFI3,O45352	Q9VSL3,Q9VSL6,Q9VSL2,Q9VSL5		P78417,Q9H4Y5			
KOG2525	0.95238	0.93333	14	15	7	7	F4JYE9,F4K2A1,F4J2K2,Q8W035	Q09509	Q9VQW0,A0A023GPK8,Q9VYL1	F1Q7N0	Q05932	P36001,Q12676,Q08645	Q9UTD0,O74742	F4JYE9,F4K2A1,F4J2K2,Q8W035	Q09509	Q9VQW0,Q9VYL1	F1Q7N0	Q05932	P36001,Q12676,Q08645	Q9UTD0,O74742	
KOG3093	0.90476	0.8	8	10	7	7	Q8L539	Q9XWE6	Q8MLS1,Q0E8X8,E1JGT3	A0A0G2L0J2	P49914,A0A0A6YYL1	P40099	Q9P7W2	Q8L539	Q9XWE6	Q8MLS1	A0A0G2L0J2	P49914,A0A0A6YYL1	P40099	Q9P7W2	
KOG1579	0.80952	0.86667	13	15	6	7	Q9SDL7,Q9M1W4,Q8LAX0	Q09582,Q966F6	Q9VJ32,Q9VJ31	Q32LQ4	Q93088,Q9H2M3,Q99707	Q12525,Q08985,Q04898	P87138	Q9SDL7,Q9M1W4,Q8LAX0	Q09582,Q966F6	Q9VJ32,Q9VJ31	Q32LQ4	Q93088,Q9H2M3,Q99707	Q08985,Q04898		
KOG3007	0.8	0.8	4	5	4	5	Q9FLY0		Q8SY58		Q14894	P53110	Q9HDZ0	Q9FLY0		Q8SY58		Q14894	P53110		
KOG3936	0.75	0.75	3	4	3	4		P34273	Q9VTE7	E7FDV5	Q6PHW0				P34273		E7FDV5	Q6PHW0			
KOG3717	0.7	0.69231	9	13	5	5		P32756,Q17499	P07668,Q9VI16,Q9VEM4,Q9VK40	B2ZGJ1,A0JMN2,Q642H6,A3KPZ2	P43155,P28329	P32796			Q17499	Q9VI16,Q9VEM4,Q9VK40	A0JMN2,Q642H6,A3KPZ2	P43155	P32796		
KOG1238	0.64	0.22222	6	27	4	5	Q9S746,Q9SSM2,Q94KD2,Q66GI5,Q9XI69,Q93ZK1,Q8GXX6,F4KEQ5,A0A1P8APH9	Q18429	P18173,Q9VY01,Q9VGP2,Q9VY11,Q8MQY9,Q9VY05,Q9VY00,Q9VY08,Q9VY04,Q8SXY8,Q9VY09,Q9VY06,Q9VY10,Q9VY02,Q9VBG8	E7EY13	Q8NE62				Q18429	Q9VY01,Q9VY05,Q9VY04	E7EY13	Q8NE62			
