Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1060	0.08333	0.14286	1	7	1	6	Q9M2T1	O45718	Q9W4K1		O00203,Q13367	P46682	O13939					O00203			
KOG0295	0.06667	0.11111	1	9	1	5		Q9NDC9	Q7KNS3	Q7T394,Q803D2,E7F0J3	P43034,Q8N0X2,Q96DN5	P39946						Q8N0X2			
KOG0093	0.05	0.07692	1	13	1	5		Q94986	P25228	Q6DHJ2,Q6DI07,F6NMA7,A8WHV3,Q1L986,Q5RGB5	P20336,P20337,Q96E17,O95716	P38763						P20336			
KOG3624	0.04167	0.01613	1	62	1	4		Q18673,O44857,O16796,Q22523,O16795,O16652,H2KYL1,O16607,Q9U2T0,O16790,Q400M1,H2KZE5,G4SHR1,A0A131MCS3,Q09946,Q9U2T1,O16789,Q23427,O45569,Q22763,O16636,G5ED52,O45311	Q9XZ14,A0A0B4K692,Q9W5Y0,Q8T062,Q9W436,Q9VME6,Q9VAS4,Q9VH96,Q9VMU6,Q9VBX6,Q9VME2,Q9VN01,Q8IRR6,Q9VJH0,Q9W4B8,Q9VCU1,Q9VK72,Q9VYJ1,Q9VCU2,Q9VAS0,Q8IMQ2,Q9Y136,Q9VAY0,Q9VAS1,Q9VME3,Q9VAS2,Q9VCU3,A1Z910,Q9VJK5	A0A140LH71,F1R6K1,A0A024B5K5,F8W3A9	P42892,O95672,P23276,Q495T6,P08473,P78562							O95672			
KOG3173	0.04	0.03571	1	28	1	5	Q9STJ9,Q6NNI8,Q8H0X0,Q9ZNU9,Q9SJM6,Q9LHJ8,Q94B40,Q9SZ69,Q3EA33,O49663	Q8I100,Q20899,Q19723	Q9VHF4,Q9W0H9,Q9W371	B8A682,Q6PH53,Q6P6Y4,Q4KMI6,A0A8M2BJ38,F1QGJ3,Q7ZU97	Q9H8U3,Q86XD8,O76080,Q6FIF0,E9PFK9							O76080			
KOG1065	0.03333	0.05263	1	19	1	6	Q9S7Y7,F4J6T7,Q9LYF8	Q19004,Q21750,Q86ME1	Q9VBR6,Q9W490	A0A8M1RH12,E7F1U0,F1Q8T6	P10253,Q2M2H8,O43451,Q6NSJ0,P14410		Q9C0Y4,Q09901,Q9URX4					P10253			
KOG0589	0.02222	0.04	1	25	1	5	Q9SLI2,Q9CAU7,Q8RX66,Q8RXT4,Q0WPH8,Q9LT35,Q9LHI7	O01775,P84199,A0A061AD48	Q9VC32	Q90XC2,F6NJG8,F1QVT2,Q56A46,A0A8M6Z7R4	Q6ZWH5,Q8NG66,Q96PY6,P51956,P51957,Q6P3R8,Q86SG6,Q8TD19,Q8NE28							Q6ZWH5			
KOG0841	0.02041	0.02381	1	42	1	7	P48347,Q9S9Z8,Q9C5W6,Q01525,P42644,P46077,P42645,P48349,Q96300,P48348,Q96299,Q9SHV6,F4I1B7,F4IA59,F4JJ94	P41932,Q20655,Q21539	P92177,P29310	Q5PRD0,Q7T356,Q6PC29,Q5CZQ1,Q803M8,B8JLJ3,Q6P102,Q7ZW20,Q7T3G2,E7F354,Q7ZUM0	P31946,P62258,Q04917,P61981,P31947,P27348,P63104	P29311,P34730	P42656,P42657					P63104			
KOG0022	0.02041	0.03846	1	26	1	7	P06525,Q9SK86,Q9SK87,A1L4Y2,Q8VZ49,Q0V7W6,Q8LEB2,Q9FH04,Q96533,Q93ZM6	Q17335	P46415	Q6NXA6,Q7T2J4,Q6P0S5,Q6NZZ1	P07327,P00325,P00326,P08319,P28332,P40394,P11766	P32771	P78870,O74540					P11766			
KOG2157	0.01852	0.04348	1	23	1	6		E9P886,Q564U4	Q9VM91,Q9VM92,Q9VX74,Q9VBX5,Q9VZ97	Q1ECV4,A0A8M1P2G8,F1QT18,A0A140LH35,F1QA49	Q6ZVT0,O95922,Q9BWV7,Q9Y4R7,Q6EMB2,A6PVC2,Q3SXZ7,Q8NG68,A0A0A6YYG9	P38254	Q10438					O95922			
