Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1059	1.0	1.0	7	7	7	7	Q9C744	O16637	P54362	B7ZUU8	O14617	Q08951	Q9UTL8	Q9C744	O16637	P54362	B7ZUU8	O14617	Q08951	Q9UTL8	
KOG3134	1.0	1.0	7	7	6	6	Q5MK24,Q5MK23	Q21765	Q8SYH1		Q9H2C2	Q06541	Q9HDX5	Q5MK24,Q5MK23	Q21765	Q8SYH1		Q9H2C2	Q06541	Q9HDX5	
KOG3462	1.0	1.0	5	5	5	5	Q9SD88	Q09993	Q9VRJ8	Q6PC46	Q9Y284			Q9SD88	Q09993	Q9VRJ8	Q6PC46	Q9Y284			
KOG3385	1.0	1.0	9	9	7	7	Q9M2J9,Q94CG2	G5EEU1	Q9VVX6	Q6IQT6	Q9NYM9,O15155	P22804	O13932	Q9M2J9,Q94CG2	G5EEU1	Q9VVX6	Q6IQT6	Q9NYM9,O15155	P22804	O13932	
KOG3024	1.0	1.0	7	7	7	7	Q6GKV1	Q19824	Q9VN19	F1R3Y3	Q7L5D6	Q12125	O74432	Q6GKV1	Q19824	Q9VN19	F1R3Y3	Q7L5D6	Q12125	O74432	
KOG3221	1.0	1.0	9	9	4	4	O22797,Q6NLQ3,Q9LU33		Q9VXV1	A2BG43,Q5U3N0,E7FDW9	Q9NZD2,Q96JA3			O22797,Q6NLQ3,Q9LU33		Q9VXV1	A2BG43,Q5U3N0,E7FDW9	Q9NZD2,Q96JA3			
KOG0946	1.0	1.0	7	7	7	7	B0F9L4	G5EGG0	Q9W3N6	Q7ZW40	O60763	P25386	Q09857	B0F9L4	G5EGG0	Q9W3N6	Q7ZW40	O60763	P25386	Q09857	
KOG3208	1.0	1.0	7	7	6	6	Q9LMP7,O22151	Q95ZW1	Q9VE50		O95249	P38736	Q09835	Q9LMP7,O22151	Q95ZW1	Q9VE50		O95249	P38736	Q09835	
KOG1913	1.0	1.0	9	9	6	6	Q9FGK9,Q9FGK8	P34643,H2KZQ8	M9PHF1		O15027,Q96JE7	P48415	O14029	Q9FGK9,Q9FGK8	P34643,H2KZQ8	M9PHF1		O15027,Q96JE7	P48415	O14029	
KOG3251	1.0	1.0	9	9	7	7	Q9SJL6,Q9FK28	P41941,Q21499	Q9VRL2	Q7T366	O14653	P25385	Q9P7G5	Q9SJL6,Q9FK28	P41941,Q21499	Q9VRL2	Q7T366	O14653	P25385	Q9P7G5	
KOG0077	1.0	1.0	13	13	7	7	O04834,Q01474,O80489,Q8VYP7,Q3E6Q3	Q23445	Q9VD29	B7ZD40,Q6PBX2	Q9NR31,Q9Y6B6	P20606	Q01475	O04834,Q01474,O80489,Q8VYP7,Q3E6Q3	Q23445	Q9VD29	B7ZD40,Q6PBX2	Q9NR31,Q9Y6B6	P20606	Q01475	
