Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG2034	1.0	1.0	7	7	7	7	F4IDS7	Q23194	Q24314	P59015	Q9P253	P27801	O74925	F4IDS7	Q23194	Q24314	P59015	Q9P253	P27801	O74925	
KOG3880	1.0	1.0	9	9	6	6		G5ECU8,G5EBM4,G5EES1	Q9VVL0	Q5U392	Q13286,Q2TA70	P47040	Q9US09		G5ECU8,G5EBM4,G5EES1	Q9VVL0	Q5U392	Q13286,Q2TA70	P47040	Q9US09	
KOG0097	1.0	1.0	4	4	4	4		Q93874	Q86BK8	Q7ZVX4	P61106				Q93874	Q86BK8	Q7ZVX4	P61106			
KOG4423	0.875	0.875	7	8	4	4		Q09608,G5EBF0	A1Z7S3	A3KNK9,A0A8N7T7H0	Q13637,P57729,O14966				G5EBF0	A1Z7S3	A3KNK9,A0A8N7T7H0	Q13637,P57729,O14966			
KOG0429	0.5	0.4	2	5	2	4		Q9U1U4	Q7K4V4,A1ZBR5	Q7ZYX1	Q9H8T0						Q7ZYX1	Q9H8T0			
KOG1660	0.5	0.33333	2	6	2	4		D9PTP5	M9NDI3	F8W5C6	Q86XE0,Q9Y5X3,Q9UNH7				D9PTP5	M9NDI3					
KOG1060	0.41667	0.42857	3	7	3	6	Q9M2T1	O45718	Q9W4K1		O00203,Q13367	P46682	O13939		O45718	Q9W4K1		O00203			
KOG0394	0.40714	0.3913	9	23	5	7	Q948K6,Q9SJ11,Q948K8,O04157,Q9LW76,Q9C820,Q9XI98,Q9LS94	Q23146	O76742,Q9VIW6	Q7T2C6,Q0P458,Q6GQM5,Q641M4,A0A8M3BF01	P51149,Q96AH8,P51151,Q9NP90	P32939	Q9HDY0,O94655	Q9LW76,Q9C820	Q23146	O76742	Q7T2C6,Q6GQM5,Q641M4	P51149,Q96AH8			
KOG3720	0.39909	0.18182	6	33	4	5		Q23534,Q09448,Q09451,Q19076,Q10944,Q09549,Q9BL40,Q95QK6,B5BM22,Q9GUF1,Q19175,E7EM30,Q19390,Q19461,Q20662,E7EM29,O17373,Q19460,Q22630,P90949,Q22525,Q9GUF2	Q9VD68,Q8I0P9,B7Z080,Q9VW01,Q9VW00	A8WG92	Q9NPH0,P11117,P15309,Q9BZG2		Q9USS6		Q10944	Q8I0P9		P11117,P15309,Q9BZG2		Q9USS6	
KOG0232	0.28571	0.11111	2	18	2	7	P56760,O65693,P0DH92,P59228,F4HZ57	Q21898	P23380,A1ZAL7,Q9VKQ8,Q9VTI6,Q8IQG3	Q6P041,F1QSP4	P27449	P25515,P32842	P50515,Q9URZ8		Q21898			P27449			
KOG0230	0.28571	0.2	2	10	2	7	Q0WUR5,Q9LUM0,Q9SSJ8,Q9XID0	G5ED98	O96838	B2KTE1	Q9Y2I7	P34756	O59722				B2KTE1	Q9Y2I7			
KOG1352	0.28571	0.2	2	10	2	7	O23654,F4I600	Q9XW92	P48602,Q27331,Q9VK47	E7FCD8	P38606	P17255	P31406		Q9XW92			P38606			
KOG2759	0.28571	0.25	2	8	2	7	Q9LX65	Q20666,Q22494	Q9V3J1	B0R0V8	Q9UI12	P41807	O14265			Q9V3J1		Q9UI12			
KOG4296	0.25	0.11111	1	9	1	4	P43297,Q9FMH8,Q9LT78,Q0WVJ5	Q9U362		Q1LWZ1,F1R6I2,E9QI45	P28799							P28799			
KOG4266	0.25	0.25	1	4	1	4	Q0WUG6		Q9VP10	Q1LWH3	Q14703							Q14703			
KOG1811	0.25	0.25	1	4	1	4	F4ISN0		Q9VGP1	F6NK88	Q68DK2							Q68DK2			
KOG2566	0.25	0.125	1	8	1	4		O16580,O16581,G5ECR8,Q9UB00	Q9VCJ4,Q8IMY3	E7EZM1	P04062							P04062			
KOG4677	0.25	0.25	2	8	2	4		P90970,Q23288	Q8SZ63,Q9VAG4	Q7SXE4,Q5TYV4	Q8TBA6,Q9H9C1					Q9VAG4		Q9H9C1			
KOG2528	0.25	0.11111	1	9	1	4		Q8I4E2	Q9NCC3	Q5SPP2,A5PMM5,Q7ZZB1,B5RHZ3	Q96RF0,Q8WV41,Q9Y5X1				Q8I4E2						
KOG3733	0.25	0.125	1	8	1	4		Q8T666	Q9VW35	A2BGV1,E7FBN6,E7FE44	Q9GZU1,Q8IZK6,Q8TDD5				Q8T666						
KOG4737	0.25	0.25	1	4	1	4		Q9XTY9	Q9VHG4	F1QIH1	O75787							O75787			
KOG3666	0.25	0.25	1	4	1	4		O01858	Q9VUY8	Q7ZVM1	Q12768							Q12768			
