Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG2653	1.0	1.0	10	10	7	7	Q9SH69,Q9FWA3,Q9FFR3	Q17761	P41572	F1Q883	P52209	P38720,P53319	P78812	Q9SH69,Q9FWA3,Q9FFR3	Q17761	P41572	F1Q883	P52209	P38720,P53319	P78812	
KOG3147	1.0	1.0	16	16	7	7	Q9LMX8,Q8LG70,Q84WW2,Q9FIN1,Q8LEV7	O18229	Q9VZ64	F1R0C0,E7FGT2	O95336,O95479	P50278,P37262,P38858,P53315	O74455	Q9LMX8,Q8LG70,Q84WW2,Q9FIN1,Q8LEV7	O18229	Q9VZ64	F1R0C0,E7FGT2	O95336,O95479	P50278,P37262,P38858,P53315	O74455	
KOG0368	1.0	1.0	11	11	7	7	Q38970,F4I1L3	Q9XUC3,H2L0M0	A8DY67	F6P055	Q13085,O00763	Q00955,P32874	P78820	Q38970,F4I1L3	Q9XUC3,H2L0M0	A8DY67	F6P055	Q13085,O00763	Q00955,P32874	P78820	
KOG3016	1.0	1.0	11	11	5	5	Q5FYU1,F4HU51	Q9U1Q5,Q1W0S0,Q19781,Q95Q68,Q9BIA9,Q18061		Q5XJP9	O14734	P41903		Q5FYU1,F4HU51	Q9U1Q5,Q1W0S0,Q19781,Q95Q68,Q9BIA9,Q18061		Q5XJP9	O14734	P41903		
KOG1254	1.0	1.0	12	12	6	6	Q9SGY2,O22718,O80526,Q9C522,Q9FGX1	P53585,P90731	Q7KN85	R4GEU0	P53396		Q9P7W3,O13907	Q9SGY2,O22718,O80526,Q9C522,Q9FGX1	P53585,P90731	Q7KN85	R4GEU0	P53396		Q9P7W3,O13907	
KOG1097	1.0	1.0	20	20	7	7	Q8LPL7	Q8IG39,H2KYI5	Q9VHH7,Q8IQR3,Q9VVK4,Q7KGG1,Q9VFS1,Q9VFS0,Q9VVK5	P58781,Q4V9P6,Q6DG22,F6NKG5	Q9NZK5,Q6DHV7,P00813	P53909	Q9P6I7,Q9P6J8	Q8LPL7	Q8IG39,H2KYI5	Q9VHH7,Q8IQR3,Q9VVK4,Q7KGG1,Q9VFS1,Q9VFS0,Q9VVK5	P58781,Q4V9P6,Q6DG22,F6NKG5	Q9NZK5,Q6DHV7,P00813	P53909	Q9P6I7,Q9P6J8	
KOG2537	1.0	1.0	7	7	6	6	P57750	Q19680	Q9VTZ4		O95394	P38628	Q09687,Q09770	P57750	Q19680	Q9VTZ4		O95394	P38628	Q09687,Q09770	
KOG1557	1.0	1.0	20	20	5	5	F4KGQ0,O65581,Q9SJQ9,P22197,Q9LF98,Q9SJU4,Q944G9,Q9ZU52	P54216,P46563	P07764,Q9VBF5	Q4KMC8,Q8JH70,Q8JH71,Q803Q7,Q6P043	P04075,P05062,P09972			F4KGQ0,O65581,Q9SJQ9,P22197,Q9LF98,Q9SJU4,Q944G9,Q9ZU52	P54216,P46563	P07764,Q9VBF5	Q4KMC8,Q8JH70,Q8JH71,Q803Q7,Q6P043	P04075,P05062,P09972			
KOG2584	1.0	1.0	16	16	6	6	Q94AP0,Q9FMP3	Q21773,Q18677,Q01630	Q8IPQ2,Q9VWW1	Q52PJ5,B1H1J6	Q14194,Q16555,Q14195,O14531,Q9BPU6,Q14117	P32375		Q94AP0,Q9FMP3	Q21773,Q18677,Q01630	Q8IPQ2,Q9VWW1	Q52PJ5,B1H1J6	Q14194,Q16555,Q14195,O14531,Q9BPU6,Q14117	P32375		
KOG1712	1.0	1.0	11	11	6	6	Q42563,Q9SUW2,Q9SU38,Q9LFP0,F4HSX1	P91455	P12426		P07741	P49435,P36973	O42842	Q42563,Q9SUW2,Q9SU38,Q9LFP0,F4HSX1	P91455	P12426		P07741	P49435,P36973	O42842	
KOG0572	1.0	1.0	9	9	6	6	Q9SI61,Q9STG9,Q9T0J5	Q22134	Q27601,Q967S0		Q06203	P04046	P41390	Q9SI61,Q9STG9,Q9T0J5	Q22134	Q27601,Q967S0		Q06203	P04046	P41390	
