Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG0460	1.0	1.0	10	10	7	7	Q9ZT91,P17745	G5EDF5,G5ECM6	A1Z9E3,Q7K3V6	Q5BJ17	P49411	P02992	Q9Y700	Q9ZT91,P17745	G5EDF5,G5ECM6	A1Z9E3,Q7K3V6	Q5BJ17	P49411	P02992	Q9Y700	
KOG2438	1.0	1.0	7	7	7	7	Q9FV81	Q9N5X5	Q9VCD0	Q7T010	O75879	P33893	Q9UT77	Q9FV81	Q9N5X5	Q9VCD0	Q7T010	O75879	P33893	Q9UT77	
KOG2707	1.0	1.0	7	7	7	7	O22145	Q93170	Q9VWD6	Q32LQ3	Q9H4B0	P43122	O94710	O22145	Q93170	Q9VWD6	Q32LQ3	Q9H4B0	P43122	O94710	
KOG0438	1.0	1.0	10	10	7	7	P56791,Q8VZU4,P93311,F4IMC7	O45110	Q9VTF8	A0A8M1P304	Q5T653	P32611	Q9Y7P4	P56791,Q8VZU4,P93311,F4IMC7	O45110	Q9VTF8	A0A8M1P304	Q5T653	P32611	Q9Y7P4	
KOG1038	1.0	1.0	9	9	7	7	P92969,Q9LFV6,O24600	A5PEY3	Q9VPW4	A0A0R4ILV6	O00411	P13433	O13993	P92969,Q9LFV6,O24600	A5PEY3	Q9VPW4	A0A0R4ILV6	O00411	P13433	O13993	
KOG0408	1.0	1.0	4	4	4	4	P56802	Q23155	Q9VEN6		P82912			P56802	Q23155	Q9VEN6		P82912			
KOG3162	1.0	1.0	11	11	7	7	P56807,Q9LML3	Q95PY4,Q22483	Q9VHQ0,Q9VA81	Q5TYW5	Q9NVS2,Q9Y3D5	P40033	Q9USL7	P56807,Q9LML3	Q95PY4,Q22483	Q9VHQ0,Q9VA81	Q5TYW5	Q9NVS2,Q9Y3D5	P40033	Q9USL7	
KOG0953	1.0	1.0	8	8	7	7	F4KFV7,Q9SMX1	Q17828	Q9VN03	A4IG62	Q8IYB8	P32580	O94445	F4KFV7,Q9SMX1	Q17828	Q9VN03	A4IG62	Q8IYB8	P32580	O94445	
KOG0433	1.0	1.0	7	7	7	7	Q8RXK8	E2JL04	Q9VUY4	F1QUQ0	Q9NSE4	P48526	Q9USL3	Q8RXK8	E2JL04	Q9VUY4	F1QUQ0	Q9NSE4	P48526	Q9USL3	
KOG0435	1.0	1.0	6	6	6	6	Q9XEA0	Q23511	Q9VZ82		Q15031	P11325	Q09828	Q9XEA0	Q23511	Q9VZ82		Q15031	P11325	Q09828	
KOG4426	1.0	1.0	5	5	4	4	Q9C713,O23247	Q19825	Q9VXN4		P54136			Q9C713,O23247	Q19825	Q9VXN4		P54136			
KOG2509	1.0	1.0	15	15	7	7	Q39230,Q8RWT8	Q18678,G5EF77	Q95T19,Q9VQL1,Q9VF85	Q6DRC0	P49591,Q9NP81,M0R2C6	P07284,P38705	O14018,Q9UTB2	Q39230,Q8RWT8	Q18678,G5EF77	Q95T19,Q9VQL1,Q9VF85	Q6DRC0	P49591,Q9NP81,M0R2C6	P07284,P38705	O14018,Q9UTB2	
KOG2713	1.0	1.0	6	6	6	6	Q8RXE9	C0HKD6	Q9VVL8		Q9UGM6	P04803	O42875	Q8RXE9	C0HKD6	Q9VVL8		Q9UGM6	P04803	O42875	
KOG4089	1.0	1.0	8	8	7	7	Q9SMR5	Q9GYS9	Q9W021	Q6IQS9	Q16540,A6NJD9	P32387	Q09727	Q9SMR5	Q9GYS9	Q9W021	Q6IQS9	Q16540,A6NJD9	P32387	Q09727	
KOG3933	1.0	1.0	8	8	7	7	Q9LJQ6,A0A1P8B5A6	Q9NEI6	Q9VZX6	Q498P2	P82673	Q03976	Q09705	Q9LJQ6,A0A1P8B5A6	Q9NEI6	Q9VZX6	Q498P2	P82673	Q03976	Q09705	
KOG3331	1.0	1.0	7	7	7	7	Q94JQ7	Q2L6V2	Q8T3V6	E7F6A5	Q9HD33	P36517	P87232	Q94JQ7	Q2L6V2	Q8T3V6	E7F6A5	Q9HD33	P36517	P87232	
KOG2311	1.0	1.0	6	6	6	6	Q9SHS2	Q20680	Q9W245		Q9Y2Z2	P53070	O13670	Q9SHS2	Q20680	Q9W245		Q9Y2Z2	P53070	O13670	
KOG3445	1.0	1.0	7	7	7	7	F4J9E4	O02220	Q9W1L1	Q6DH43	Q8N983	Q06090	Q9UUC8	F4J9E4	O02220	Q9W1L1	Q6DH43	Q8N983	Q06090	Q9UUC8	
KOG3447	1.0	1.0	5	5	4	4		Q11189	Q9W199	Q503X4	Q9Y2R5,I3L0E3				Q11189	Q9W199	Q503X4	Q9Y2R5,I3L0E3			
ENOG502RXU1	1.0	1.0	4	4	4	4		Q688C0	Q9VCC3	Q502C1	Q96EL2				Q688C0	Q9VCC3	Q502C1	Q96EL2			
KOG4695	1.0	1.0	4	4	4	4		O44133	Q9W114	A3KNX4	Q96BP2				O44133	Q9W114	A3KNX4	Q96BP2			
KOG4422	1.0	1.0	4	4	4	4		Q9N584	A1Z9A8	Q32LU7	Q96EY7				Q9N584	A1Z9A8	Q32LU7	Q96EY7			
ENOG502QSI0	1.0	1.0	4	4	4	4		Q21601	Q9VV39	F1QEG6	P82930				Q21601	Q9VV39	F1QEG6	P82930			
KOG4021	1.0	1.0	4	4	4	4		Q22470	Q9VIN9	Q566S7	Q9Y676				Q22470	Q9VIN9	Q566S7	Q9Y676			
KOG3769	1.0	1.0	5	5	5	5			Q9VNC1	F1RB48	Q9H9J2	P36516	O43042			Q9VNC1	F1RB48	Q9H9J2	P36516	O43042	
KOG3422	0.95238	0.88889	8	9	7	7	Q9ZV31,P56793,Q95747	Q22140	Q9W547	B8JM36	Q9NX20	P38064	Q9Y822	P56793,Q95747	Q22140	Q9W547	B8JM36	Q9NX20	P38064	Q9Y822	
KOG3419	0.94444	0.875	7	8	6	6	P56806,O65686,Q9LTS6	Q10129	Q9V6Y3		Q9Y3D3	Q02608	O43020	O65686,Q9LTS6	Q10129	Q9V6Y3		Q9Y3D3	Q02608	O43020	
KOG2485	0.92857	0.88889	8	9	7	7	O82497,Q8L607	G4SNS6	Q9VCU5	Q6IQI9	Q9BT17,B0QZA9	Q03151	O74776	O82497,Q8L607	G4SNS6	Q9VCU5	Q6IQI9	Q9BT17	Q03151	O74776	
KOG0465	0.92857	0.91667	11	12	7	7	Q9SI75,Q9C641,F4IW10	Q9XV52,O62278	Q9VM33	Q08BB1	Q96RP9	P25039,P39677	Q9USZ1,O94429	Q9SI75,Q9C641,F4IW10	Q9XV52	Q9VM33	Q08BB1	Q96RP9	P25039,P39677	Q9USZ1,O94429	
