Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG2183	0.55	0.45455	5	11	5	5	Q1JPM1,Q93Z34,Q9FFC2,F4J0D0	P34610,P34676	Q9VIM0	Q5CZT1,Q6DG46	Q9UHL4,P42785			Q1JPM1	P34676	Q9VIM0	Q6DG46	P42785			
KOG0516	0.46667	0.51515	17	33	4	4		Q9N4M4,Q9TZP5,Q19011,G5EDD3,Q965L0	Q9W3Y4,A1Z9J3,M9MRJ4	A0A8M9PQ61,E7F8G7,F1Q4X8,I3ISA6,A0A0R4IAS2,A0A8M3B132,X1WGA9,E9QCV2,Q1L8E6,A0A1D5NSJ6	Q96JQ2,P15924,Q03001,P58107,A8MZ36,Q92817,Q99501,Q8NHY3,Q86XJ1,O43903,Q9UPN3,O60437,Q15149,Q8NF91,Q8WXH0				Q19011,G5EDD3	A1Z9J3	A0A8M9PQ61,E7F8G7,F1Q4X8,I3ISA6,A0A0R4IAS2,E9QCV2	P15924,Q03001,P58107,A8MZ36,Q92817,Q9UPN3,O60437,Q15149			
KOG0690	0.25	0.125	1	8	1	4		Q17941,Q9XTG7	Q8INB9	Q8UUX0,E7EXT6	P31749,P31751,Q9Y243					Q8INB9					
KOG4369	0.25	0.16667	1	6	1	4		Q21920	Q9VCA8	E9QEX9	Q8IWZ3,O75179,H7C0V5					Q9VCA8					
KOG2748	0.25	0.1	1	10	1	4		P34618	P26017	Q6AZW3,A0A8M3AYF3,X1WBY5	Q14781,O00257,O95503,O95931,Q9HC52					P26017					
KOG0751	0.25	0.2	1	5	1	4		Q21153	Q9VA73		O75746,Q9UJS0	Q12482				Q9VA73					
KOG0782	0.25	0.4	2	5	1	4		Q10024	Q09103	A0A1D5NSE1	O75912,Q13574							O75912,Q13574			
KOG0195	0.25	0.25	1	4	1	4		Q9TZC4	Q9V400	Q6PHD6	Q13418							Q13418			
KOG0983	0.25	0.16667	1	6	1	4		G5EDT6,Q21307,Q9GPA4	Q23977	D6RRB7	O14733					Q23977					
KOG0665	0.25	0.07143	1	14	1	4		Q8WQG9,O44408,Q9U3L3,Q9XXC0,H2KZI0,U4PDY6	P92208	Q9DGD9,E9QBW8,A0A0R4IB91,E9QE29	P45983,P45984,P53779					P92208					
KOG4025	0.25	0.2	1	5	1	4		Q17958	Q9VF70	Q6PHH3,Q6NWL1	Q9BUL8							Q9BUL8			
KOG0984	0.25	0.14286	1	7	1	4		G5EDF7,Q58AU7,Q58AU8	O62602	Q9DGE0	P46734,P52564					O62602					
KOG1333	0.25	0.25	1	4	1	4		Q23533	Q9VE12	Q6TEN6	A4D1P6					Q9VE12					
KOG3667	0.25	0.06667	1	15	1	4		Q9NAD6	Q24151	Q68SP3,B0S789,A0A0R4IGF2,A0A8M1NZ93,B3DGV1,B0S790	P42229,P51692,P42224,P52630,P40763,Q14765,P42226					Q24151					
ENOG502R8EE	0.25	0.25	1	4	1	4		Q564X7	Q8MKL1	B8JMG6	Q6P1X6					Q8MKL1					
KOG2996	0.25	0.5	3	6	1	4		Q45FX5	Q9NHV9	B0S6C8	P52735,Q9UKW4,P15498							P52735,Q9UKW4,P15498			
KOG4806	0.25	0.2	1	5	1	4		Q9N397	Q9W192	F1QPX0,E7F019	Q8TB73							Q8TB73			
KOG1170	0.25	0.5	3	6	1	4		H2KZC9	A8JQ65	F1R561	Q16760,Q86XP1,Q5KSL6							Q16760,Q86XP1,Q5KSL6			
ENOG502S2VW	0.25	0.25	1	4	1	4		Q9N413	Q9VWP6	A0A8M9PWR6	P01127					Q9VWP6					
KOG3231	0.25	0.2	1	5	1	4		O02208	Q9VRJ5	Q6NXD2,B0UXH0	Q9UQN3							Q9UQN3			
KOG3524	0.25	0.16667	1	6	1	4		Q9U364	Q8IQ97	F1QVS6,F1QUJ5	Q008S8,Q9H8V3					Q8IQ97					
KOG3781	0.25	0.16667	1	6	1	4		Q19173,Q22629,O61756	A0A0C4DHF6	F1QMH7	Q14118							Q14118			
KOG0739	0.2381	0.27273	3	11	2	7	Q9ZNT0,F4HW05	Q9BL83	Q9Y162	Q08BZ6,A5WWM0	Q9UN37,O75351,I3L4J1	P52917	Q09803					Q9UN37,O75351	P52917		
KOG0031	0.21389	0.32	8	25	3	5		P19625,P19626,Q09510	P18432,P40423,Q9VG88,A8JQY3	O93409,Q66I73,Q24JV6,B3DKC6,F1QYK9,Q6NVA6,Q801M3,E7FG54,Q6PHJ8	P19105,O14950,Q01449,P10916,Q9BUA6,Q96A32,Q02045,P24844		Q9UUG5			P40423	B3DKC6,F1QYK9,Q6NVA6,Q6PHJ8	P19105,O14950,P24844			
KOG1326	0.2125	0.33333	4	12	2	4		Q17388	Q7Z020,B7Z0E5	Q5SPC5,E7F4H1,F8W4A8,F1QZG1	O75923,A0AVI2,Q2WGJ9,Q9NZM1,Q9HC10						E7F4H1	O75923,A0AVI2,Q9NZM1			
KOG1169	0.2	0.26316	5	19	1	5	Q39017,Q9FFN7,Q8VZG1,Q1PDI2,Q9C5E5,F4JKI3,F4JQ95	Q03603,H2KYI9,Q17860	Q01583,Q7K579,Q9VCF2	Q1ECW5	P23743,Q9Y6T7,P52429,P49619,P52824							P23743,Q9Y6T7,P52429,P49619,P52824			
KOG2132	0.2	0.07692	1	13	1	5	Q8RWR1	Q17765	Q9W0M3,Q9VB06,A0A0B4K6K5	Q6AXL5,P59723,A8E534,Q08BV2	Q96EW2,Q9NWT6,Q8N371,A2RUC4			Q8RWR1							
KOG4795	0.2	0.125	1	8	1	5	Q9C9A0,Q9LS15	Q9TXQ9	Q7JRJ1	Q6IQD2,Q6IQU8	Q96JC9,Q96CJ1					Q7JRJ1					
KOG0590	0.2	0.04545	1	22	1	5		Q9N3Z3,O44546,O44547,Q86S44,H2KZK0,Q9NF25	O61661		O14757	P38147,P25333,P38970,Q08732,P36004,P22211,Q12310,Q12100	P34208,O14019,O74526,O59763,O94647,Q09792			O61661					
KOG0837	0.2	0.11111	1	9	1	5		G5ECU7	P18289	Q6NZT5,Q08BZ3,B0V1Q6	P17275,P17535,P05412	P03069				P18289					
KOG0904	0.1875	0.33333	3	9	1	4		Q94125	P91634	E7F251,F1QAD7,A0A8M2BHX1	P42336,P42338,O00329,P48736							P42336,P42338,P48736			
KOG3885	0.1829	0.12766	6	47	3	4		Q11184,G5EEF1	Q6Q7I9,Q9VDT9	Q6SJP8,Q2HXK8,Q6PBT8,P48802,O57341,Q805B2,B3DHR9,Q5TLE2,Q9DFC9,E7F9J0,Q2LJ24,Q6NZS6,Q1XG76,Q38PL0,E7F5G0,A0A0R4IN60,Q5TKR1,Q8AY90,Q2LGG1,Q5TLE1,Q5TKR7	O15520,Q92914,P61328,Q92913,Q92915,O43320,O60258,O76093,O95750,P05230,Q9NP95,Q9NSA1,Q9HCT0,Q9GZV9,P09038,P11487,P08620,P12034,P10767,P21781,P55075,P31371				Q11184		Q6PBT8,Q8AY90	O15520,P05230,P09038			
KOG3439	0.16667	0.125	1	8	1	6	Q8S924,Q9LVK3,Q3ECQ3	Q10931	Q9VTU1		O94817	P38316	Q9US24		Q10931						
KOG2993	0.16667	0.14286	1	7	1	6	F8S296	Q21480	Q9VZX7		Q2TAZ0,Q96BY7	P53855	O94649			Q9VZX7					
KOG1270	0.16667	0.125	1	8	1	6	Q9SW18,O49354	O18235	Q9VIF3		Q9NZJ6	P27680	O74421,O94628			Q9VIF3					
KOG0437	0.16667	0.16667	1	6	1	6	F4I116	Q09996	Q9VQR8		Q9P2J5	P26637	Q10490			Q9VQR8					
KOG2950	0.16667	0.16667	1	6	1	6	Q8L4S3	Q9NAH3	Q9VKV5		O95400	P38852	O94693			Q9VKV5					
KOG2555	0.16667	0.14286	1	7	1	6	Q8RWT5	Q95QQ4	Q9VC18		P31939	P54113,P38009	O74928			Q9VC18					
KOG0015	0.16667	0.14286	1	7	1	6		Q18955	Q24535	A8HAM3	P11831	P07249,P11746	P78926					P11831			
