Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1303	1.0	1.0	45	45	4	4	Q42400,Q38967,Q39134,Q9FN04,Q8GUM3,P92934,Q9FF99,O80592,Q96247,O80668,F4JE35,F4IUW3,Q8GYS4,Q8LPF4,F4IZW8,Q1PER9,Q9LFE3,F4J1Q9,Q9LXF8,F4HW02,Q8L4X4,Q9LFB2,Q9S836,Q9CA25,Q9FKS8,Q9LRB5,Q9C733,Q9SR44,O22719,Q9SS86,Q9C9J0,Q9C6M2,Q84WE9,Q9SX98,P92961,P92962,Q9SJP9	Q8I4E4,Q9N321,Q19676,Q21652,Q9XW19,Q9UAZ9	Q9VC02			P47082		Q42400,Q38967,Q39134,Q9FN04,Q8GUM3,P92934,Q9FF99,O80592,Q96247,O80668,F4JE35,F4IUW3,Q8GYS4,Q8LPF4,F4IZW8,Q1PER9,Q9LFE3,F4J1Q9,Q9LXF8,F4HW02,Q8L4X4,Q9LFB2,Q9S836,Q9CA25,Q9FKS8,Q9LRB5,Q9C733,Q9SR44,O22719,Q9SS86,Q9C9J0,Q9C6M2,Q84WE9,Q9SX98,P92961,P92962,Q9SJP9	Q8I4E4,Q9N321,Q19676,Q21652,Q9XW19,Q9UAZ9	Q9VC02			P47082		
KOG0054	1.0	1.0	72	72	7	7	Q9LYS2,Q9C8H1,Q9C8H0,Q9SKX0,Q9LZJ5,Q7FB56,Q9C8G9,Q42093,Q9LK64,Q7DM58,Q7GB25,Q8VZZ4,Q9LK62,Q8LGU1,Q9M1C7,Q9FVV9	G5EE72,Q9U2G5,Q95QV2,G5EFP3,Q19048,Q95QE2,Q19625,Q9XW61,Q20943	P91660,Q9VL32,Q9VK56,Q8MT77,Q9VLN6,Q9VGM1,Q9VC63,Q9VLP5,Q961D3,Q9VJ21,Q9VAN4,Q9W2I5,A0A0B4KGI0,Q7KT22	Q1LX78,F1QMZ9,A0A8M9PSA7,E7EYG0,Q5RH87,A0A0R4IC81,F8W557,A0A0R4IV86,A0A140LGU2,E7F118	Q09428,O60706,P13569,P33527,Q92887,O15438,O15439,O15440,O95255,Q5T3U5,Q96J66,Q96J65	P14772,P0CE68,P38735,P32386,P39109,P0CE69,P53049	Q92337,Q10185,Q9P5N0,Q9P7V2	Q9LYS2,Q9C8H1,Q9C8H0,Q9SKX0,Q9LZJ5,Q7FB56,Q9C8G9,Q42093,Q9LK64,Q7DM58,Q7GB25,Q8VZZ4,Q9LK62,Q8LGU1,Q9M1C7,Q9FVV9	G5EE72,Q9U2G5,Q95QV2,G5EFP3,Q19048,Q95QE2,Q19625,Q9XW61,Q20943	P91660,Q9VL32,Q9VK56,Q8MT77,Q9VLN6,Q9VGM1,Q9VC63,Q9VLP5,Q961D3,Q9VJ21,Q9VAN4,Q9W2I5,A0A0B4KGI0,Q7KT22	Q1LX78,F1QMZ9,A0A8M9PSA7,E7EYG0,Q5RH87,A0A0R4IC81,F8W557,A0A0R4IV86,A0A140LGU2,E7F118	Q09428,O60706,P13569,P33527,Q92887,O15438,O15439,O15440,O95255,Q5T3U5,Q96J66,Q96J65	P14772,P0CE68,P38735,P32386,P39109,P0CE69,P53049	Q92337,Q10185,Q9P5N0,Q9P7V2	
KOG0060	1.0	1.0	11	11	5	5	Q94FB9,Q6NLC1	Q18597,F5GUC6,H2L034,Q18598	Q9VWC8	B0UY91,F1Q4Y1	P28288,O14678			Q94FB9,Q6NLC1	Q18597,F5GUC6,H2L034,Q18598	Q9VWC8	B0UY91,F1Q4Y1	P28288,O14678			
KOG0064	1.0	1.0	9	9	6	6	Q94FB9	O45730	Q7JUN3	F1RBC8,E7F973	P33897,Q9UBJ2	P41909,P34230		Q94FB9	O45730	Q7JUN3	F1RBC8,E7F973	P33897,Q9UBJ2	P41909,P34230		
KOG0057	1.0	1.0	9	9	7	7	Q9FUT3,Q9M0G9,Q9LVM1	G4SRS5	Q9W0C5	E7F6F7	O75027	P40416	O14286	Q9FUT3,Q9M0G9,Q9LVM1	G4SRS5	Q9W0C5	E7F6F7	O75027	P40416	O14286	
KOG0058	1.0	1.0	27	27	7	7	Q8RY46,Q0WML0,Q9LZB8	Q9TZD9,O18227,O45278,O02086,O17895,O44897,Q9U275,Q9BL17	Q8SWW9,Q9VYL5	Q56A55,F1Q5K6,E7F8A9,E7F2I0,A3KGZ4	Q9NP78,Q9NRK6,Q9NUT2,Q03518,Q03519,E7ENX8	P33310,P33311	Q9Y7M7	Q8RY46,Q0WML0,Q9LZB8	Q9TZD9,O18227,O45278,O02086,O17895,O44897,Q9U275,Q9BL17	Q8SWW9,Q9VYL5	Q56A55,F1Q5K6,E7F8A9,E7F2I0,A3KGZ4	Q9NP78,Q9NRK6,Q9NUT2,Q03518,Q03519,E7ENX8	P33310,P33311	Q9Y7M7	
KOG0204	1.0	1.0	24	24	7	7	Q9SZR1,Q9M2L4,Q9LY77,Q9LIK7,Q37145,O81108,O22218,O64806,Q9LF79,Q9LU41,F4KHQ2	G5EFR6,Q9TYP9,Q95XP5	Q59DP9	A0A8M3APN2,X1WCG5,F6PDY7	P20020,Q01814,Q16720,P23634	P38929	Q9HDW7	Q9SZR1,Q9M2L4,Q9LY77,Q9LIK7,Q37145,O81108,O22218,O64806,Q9LF79,Q9LU41,F4KHQ2	G5EFR6,Q9TYP9,Q95XP5	Q59DP9	A0A8M3APN2,X1WCG5,F6PDY7	P20020,Q01814,Q16720,P23634	P38929	Q9HDW7	
KOG0752	1.0	1.0	31	31	7	7	O04619,Q9SUV1,Q9LJX5,Q9C9R4,Q9LV81,F4HW79,F4JU70,O65023,Q9M024,Q8RXZ9,Q9FI73,Q8L7R0,Q9M058,Q8W4M2	Q93717	Q9VDL7,Q7K0L7,Q9W0Y9	Q0P483,Q5U3V7,B8A698	P16260,Q86VD7,Q8WUT9,Q9HC21	P38702,P53257,Q12251	O13805,O94370,Q8TFH2	O04619,Q9SUV1,Q9LJX5,Q9C9R4,Q9LV81,F4HW79,F4JU70,O65023,Q9M024,Q8RXZ9,Q9FI73,Q8L7R0,Q9M058,Q8W4M2	Q93717	Q9VDL7,Q7K0L7,Q9W0Y9	Q0P483,Q5U3V7,B8A698	P16260,Q86VD7,Q8WUT9,Q9HC21	P38702,P53257,Q12251	O13805,O94370,Q8TFH2	
KOG0749	1.0	1.0	25	25	7	7	P31167,P40941,O49447,Q8LB08,Q9FM86	G5EFU2,G5EFW8,O01813,O45865,Q18683,P91270,Q21809	Q26365,O62526	B0S730,Q6NX10,Q8JHI0	P12235,P05141,P12236,Q9H0C2	P04710,P18239,P18238	Q09188	P31167,P40941,O49447,Q8LB08,Q9FM86	G5EFU2,G5EFW8,O01813,O45865,Q18683,P91270,Q21809	Q26365,O62526	B0S730,Q6NX10,Q8JHI0	P12235,P05141,P12236,Q9H0C2	P04710,P18239,P18238	Q09188	
KOG0498	1.0	1.0	47	47	5	5	Q38998,Q38898,Q9SCX5,Q8GXE6,Q9LNJ0,Q9SKD6,Q8GWD2,Q9LD40,Q9SJA4,Q9SL29,Q9SU64,Q8L7Z0,Q9LEQ3,Q9LDR2,Q9LD37,O65717,O65718,Q9SKD7,Q94AS9,Q8RWS9,O82226,Q9S9N5,Q9FXH6,Q9M0A4,Q94A76,Q39128,Q38849,P92960,Q9M8S6	G5EFJ9	Q7JPB9,A1ZB14,A1Z9N7	E7FB36,F6NQL8,A0A0R4IRW0,A8WHX9	O60741,Q9UL51,Q9P1Z3,Q9Y3Q4,Q12809,Q9ULD8,Q9UQ05,Q9H252,Q9NS40,Q96L42			Q38998,Q38898,Q9SCX5,Q8GXE6,Q9LNJ0,Q9SKD6,Q8GWD2,Q9LD40,Q9SJA4,Q9SL29,Q9SU64,Q8L7Z0,Q9LEQ3,Q9LDR2,Q9LD37,O65717,O65718,Q9SKD7,Q94AS9,Q8RWS9,O82226,Q9S9N5,Q9FXH6,Q9M0A4,Q94A76,Q39128,Q38849,P92960,Q9M8S6	G5EFJ9	Q7JPB9,A1ZB14,A1Z9N7	E7FB36,F6NQL8,A0A0R4IRW0,A8WHX9	O60741,Q9UL51,Q9P1Z3,Q9Y3Q4,Q12809,Q9ULD8,Q9UQ05,Q9H252,Q9NS40,Q96L42			
