Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG2636	1.0	1.0	6	6	6	6	Q9FG01	Q22469	O46106		Q12874	P19736	O59706	Q9FG01	Q22469	O46106		Q12874	P19736	O59706	
KOG2191	1.0	1.0	7	7	5	5	Q9LZ82	Q9GRY9	A0A0B4KGY6	X1WBB9,Q1LYC7	P51513,Q9UNW9			Q9LZ82	Q9GRY9	A0A0B4KGY6	X1WBB9,Q1LYC7	P51513,Q9UNW9			
KOG2202	1.0	1.0	13	13	6	6	Q9SY74,Q9S709,Q9FMY5,Q3EAP8	Q9U2U0	Q94535,Q9VR26	A0A8M1QHE8	Q01081,Q15695,Q15696,A0A1B0GW87		Q09176	Q9SY74,Q9S709,Q9FMY5,Q3EAP8	Q9U2U0	Q94535,Q9VR26	A0A8M1QHE8	Q01081,Q15695,Q15696,A0A1B0GW87		Q09176	
KOG2476	1.0	1.0	7	7	7	7	Q84WU9	O16216	A1Z8J0	Q5RGJ5	Q69YN2	P53255	Q10414	Q84WU9	O16216	A1Z8J0	Q5RGJ5	Q69YN2	P53255	Q10414	
KOG0304	1.0	1.0	19	19	7	7	Q9SHJ0,Q9S9P2,Q9SFX6,Q9C6M9,O64773,Q9SAI2,Q9SKZ2,Q9LXM4,Q9LXM2,Q9LEU4,Q9FMS6	Q17345	X2JCC3	Q08BM8,A8E5K6	Q9UIV1,Q9UFF9	P39008	O74856	Q9SHJ0,Q9S9P2,Q9SFX6,Q9C6M9,O64773,Q9SAI2,Q9SKZ2,Q9LXM4,Q9LXM2,Q9LEU4,Q9FMS6	Q17345	X2JCC3	Q08BM8,A8E5K6	Q9UIV1,Q9UFF9	P39008	O74856	
KOG2370	1.0	1.0	7	7	6	6	F4I2J8,F4IP14	G5EG14	Q9VR99	F1Q8W0	Q8WUQ7		O14342	F4I2J8,F4IP14	G5EG14	Q9VR99	F1Q8W0	Q8WUQ7		O14342	
KOG2529	1.0	1.0	12	12	7	7	Q9LD90,Q0WVR7	O17919	O44081	F1Q749,B3DHG0	O60832,Q8WWH5	P33322,P48567	O14007,O59721	Q9LD90,Q0WVR7	O17919	O44081	F1Q749,B3DHG0	O60832,Q8WWH5	P33322,P48567	O14007,O59721	
KOG0050	1.0	1.0	7	7	7	7	P92948	G5EFC4	Q9W0R0	E9QIC1	Q99459	Q03654	P39964	P92948	G5EFC4	Q9W0R0	E9QIC1	Q99459	Q03654	P39964	
KOG1614	1.0	1.0	8	8	7	7	Q9LDM2,Q9M209	Q20128	Q8T4A9	Q5XJQ5	Q06265	Q05636	O74918	Q9LDM2,Q9M209	Q20128	Q8T4A9	Q5XJQ5	Q06265	Q05636	O74918	
KOG1689	1.0	1.0	6	6	5	5	Q94AF0,Q8GXS3	Q93716	Q0E8G6	Q7T3C6	O43809			Q94AF0,Q8GXS3	Q93716	Q0E8G6	Q7T3C6	O43809			
KOG0468	1.0	1.0	7	7	6	6	Q9LNC5,F4JWP9	Q23463	Q9VAX8		Q15029	P36048	O94316	Q9LNC5,F4JWP9	Q23463	Q9VAX8		Q15029	P36048	O94316	
KOG2749	1.0	1.0	8	8	7	7	Q9SR06,Q9FLE2	P52874	Q7K284	E7F3I6	Q92989	Q08685	Q10299	Q9SR06,Q9FLE2	P52874	Q7K284	E7F3I6	Q92989	Q08685	Q10299	
KOG1896	1.0	1.0	7	7	7	7	Q9FGR0	Q9N4C2	Q9V726	F6NXE7	Q10570	Q06632	O74733	Q9FGR0	Q9N4C2	Q9V726	F6NXE7	Q10570	Q06632	O74733	
KOG1135	1.0	1.0	7	7	7	7	Q9LKF9	O17403	Q9V3D6	F1QVV4	Q9P2I0	Q12102	O74740	Q9LKF9	O17403	Q9V3D6	F1QVV4	Q9P2I0	Q12102	O74740	
KOG3345	1.0	1.0	5	5	5	5	F4HVZ5	Q9XVH9	Q9W0A9	Q5XJ46	Q9NZ63			F4HVZ5	Q9XVH9	Q9W0A9	Q5XJ46	Q9NZ63			
KOG0640	1.0	1.0	5	5	5	5	Q8L4J2	Q19864	Q9V9V0	F1QFK9	Q05048			Q8L4J2	Q19864	Q9V9V0	F1QFK9	Q05048			
KOG1914	1.0	1.0	7	7	7	7	Q8GUP1	Q19866	P25991	F1QIB2	Q12996	P25298	O14233	Q8GUP1	Q19866	P25991	F1QIB2	Q12996	P25298	O14233	
KOG2863	1.0	1.0	7	7	7	7	Q94K01	Q966M6	Q9VSD7	Q7T3E4	Q9UK59	P24309	O13765	Q94K01	Q966M6	Q9VSD7	Q7T3E4	Q9UK59	P24309	O13765	
KOG2868	1.0	1.0	7	7	6	6	Q9SJF3	Q9N363	Q9W1H5		Q9NPI6,Q8IZD4	Q12517	Q9P805	Q9SJF3	Q9N363	Q9W1H5		Q9NPI6,Q8IZD4	Q12517	Q9P805	
KOG2937	1.0	1.0	7	7	7	7	Q8GW31	O62255	Q5U127	Q803B9	Q8IU60	P53550	O13828	Q8GW31	O62255	Q5U127	Q803B9	Q8IU60	P53550	O13828	
