Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG2653	1.0	1.0	10	10	7	7	Q9SH69,Q9FWA3,Q9FFR3	Q17761	P41572	F1Q883	P52209	P38720,P53319	P78812	Q9SH69,Q9FWA3,Q9FFR3	Q17761	P41572	F1Q883	P52209	P38720,P53319	P78812	
KOG3147	1.0	1.0	16	16	7	7	Q9LMX8,Q8LG70,Q84WW2,Q9FIN1,Q8LEV7	O18229	Q9VZ64	F1R0C0,E7FGT2	O95336,O95479	P50278,P37262,P38858,P53315	O74455	Q9LMX8,Q8LG70,Q84WW2,Q9FIN1,Q8LEV7	O18229	Q9VZ64	F1R0C0,E7FGT2	O95336,O95479	P50278,P37262,P38858,P53315	O74455	
KOG1254	1.0	1.0	12	12	6	6	Q9SGY2,O22718,O80526,Q9C522,Q9FGX1	P53585,P90731	Q7KN85	R4GEU0	P53396		Q9P7W3,O13907	Q9SGY2,O22718,O80526,Q9C522,Q9FGX1	P53585,P90731	Q7KN85	R4GEU0	P53396		Q9P7W3,O13907	
KOG0452	1.0	1.0	11	11	5	5	Q42560,Q94A28,Q9SIB9,Q9FFT5	Q23500	Q9VCV4,Q9VGZ3	F1QNR8,F1QM42	P21399,P48200			Q42560,Q94A28,Q9SIB9,Q9FFT5	Q23500	Q9VCV4,Q9VGZ3	F1QNR8,F1QM42	P21399,P48200			
KOG1557	1.0	1.0	20	20	5	5	F4KGQ0,O65581,Q9SJQ9,P22197,Q9LF98,Q9SJU4,Q944G9,Q9ZU52	P54216,P46563	P07764,Q9VBF5	Q4KMC8,Q8JH70,Q8JH71,Q803Q7,Q6P043	P04075,P05062,P09972			F4KGQ0,O65581,Q9SJQ9,P22197,Q9LF98,Q9SJU4,Q944G9,Q9ZU52	P54216,P46563	P07764,Q9VBF5	Q4KMC8,Q8JH70,Q8JH71,Q803Q7,Q6P043	P04075,P05062,P09972			
KOG3495	1.0	1.0	10	10	7	7	Q96253	P34539,O16298	Q9VXN2,Q9VH24	F8W3H2	Q5VTU8,P56381	P21306	P87316	Q96253	P34539,O16298	Q9VXN2,Q9VH24	F8W3H2	Q5VTU8,P56381	P21306	P87316	
KOG1350	1.0	1.0	10	10	7	7	P83484,Q9C5A9,P19366	P46561	Q05825,Q8T4C4	A8WGC6	P06576	P00830	P22068	P83484,Q9C5A9,P19366	P46561	Q05825,Q8T4C4	A8WGC6	P06576	P00830	P22068	
KOG1662	1.0	1.0	9	9	7	7	Q9SSS9,Q96251	Q7JNG1	Q24439	Q6DRD1	P48047,H7C0C1	P09457	O74479	Q9SSS9,Q96251	Q7JNG1	Q24439	Q6DRD1	P48047,H7C0C1	P09457	O74479	
KOG2435	1.0	1.0	6	6	5	5	Q9LQI7,F4IDC0	Q18726	Q9VAI1	Q5CZW0	Q9Y375			Q9LQI7,F4IDC0	Q18726	Q9VAI1	Q5CZW0	Q9Y375			
KOG4769	1.0	1.0	10	10	7	7	P60620	P24893	P00399	Q9MIY8	P00395	P00401,P03878,P03877,Q9ZZX1	P07657	P60620	P24893	P00399	Q9MIY8	P00395	P00401,P03878,P03877,Q9ZZX1	P07657	
KOG4767	1.0	1.0	8	8	7	7	P93285,P92559	P24894	P00408	Q9MIY7	P00403	P00410	P21534	P93285,P92559	P24894	P00408	Q9MIY7	P00403	P00410	P21534	
KOG4664	1.0	1.0	7	7	7	7	P92514	P24891	P00417	Q9MIY4	P00414	P00420	P14575	P92514	P24891	P00417	Q9MIY4	P00414	P00420	P14575	
KOG3352	1.0	1.0	9	9	6	6	Q9LW15,Q9SSB8,Q9SSS5	P90849	Q9VMB9,Q9VMB8		P10606	P04037	P79010	Q9LW15,Q9SSB8,Q9SSS5	P90849	Q9VMB9,Q9VMB8		P10606	P04037	P79010	
