Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG3381	1.0	1.0	11	11	7	7	Q9C9G6,A8MR89,Q9SR25	O62252	Q9V968,Q9VTC4	Q6DHF2	Q9H5X1,Q9Y3D0	P38829	Q9UTL0	Q9C9G6,A8MR89,Q9SR25	O62252	Q9V968,Q9VTC4	Q6DHF2	Q9H5X1,Q9Y3D0	P38829	Q9UTL0	
KOG3972	1.0	1.0	6	6	5	5	Q8L9G7	O45876	Q9VQG2	Q8JHE9	Q96BI3,Q8WW43			Q8L9G7	O45876	Q9VQG2	Q8JHE9	Q96BI3,Q8WW43			
KOG3314	1.0	1.0	6	6	6	6	Q9SRP6		Q9VJD0	A4IGF3	Q9Y6H3	P53722	Q1MTR0	Q9SRP6		Q9VJD0	A4IGF3	Q9Y6H3	P53722	Q1MTR0	
KOG2719	1.0	1.0	9	9	6	6	Q8RX88	Q9XVE5	Q7JV41,Q8MS56,Q7K172,A1ZAM7		O75844	P47154	Q10071	Q8RX88	Q9XVE5	Q7JV41,Q8MS56,Q7K172,A1ZAM7		O75844	P47154	Q10071	
KOG4130	1.0	1.0	8	8	7	7	Q8GW19	G5EEP3	Q9U1H8	E9QGI3,E7FA75	Q9Y256	Q03530	O94448	Q8GW19	G5EEP3	Q9U1H8	E9QGI3,E7FA75	Q9Y256	Q03530	O94448	
KOG3192	1.0	1.0	7	7	7	7	Q8L7K4	Q21324	A8JNT7	B0V1J6	Q8IWL3	P53193	Q9UTL6	Q8L7K4	Q21324	A8JNT7	B0V1J6	Q8IWL3	P53193	Q9UTL6	
KOG0171	1.0	1.0	11	11	7	7	Q6NLT8,Q8H0W1,O04348,Q9M9Z2,Q67XF2	Q9XVD2	Q9VXR8	E7FGX8	Q96LU5	P28627	O74800	Q6NLT8,Q8H0W1,O04348,Q9M9Z2,Q67XF2	Q9XVD2	Q9VXR8	E7FGX8	Q96LU5	P28627	O74800	
KOG1568	1.0	1.0	9	9	7	7	Q84VZ6,Q8W476,Q9S724	Q9N371	Q4QQ12	Q6AZD4	Q96T52	P46972	Q9UST2	Q84VZ6,Q8W476,Q9S724	Q9N371	Q4QQ12	Q6AZD4	Q96T52	P46972	Q9UST2	
KOG1967	1.0	1.0	7	7	7	7	Q0WVF8	O76384	Q95U54	E7FBU4	Q96T76	P40469	Q9UTR1	Q0WVF8	O76384	Q95U54	E7FBU4	Q96T76	P40469	Q9UTR1	
KOG2657	1.0	1.0	4	4	4	4	Q8GUM5	Q23316	Q9VC27		Q92542			Q8GUM5	Q23316	Q9VC27		Q92542			
KOG2358	1.0	1.0	12	12	7	7	Q93W77,Q93W20,Q84RQ7,Q9LIG6,Q9C8J2	Q21915	Q8SY96	B8A6A3,B0S8L0	Q9UMS0	P32860	Q9UUB8	Q93W77,Q93W20,Q84RQ7,Q9LIG6,Q9C8J2	Q21915	Q8SY96	B8A6A3,B0S8L0	Q9UMS0	P32860	Q9UUB8	
KOG2661	1.0	1.0	5	5	5	5	Q9FLI5			E9QBI7	Q96E52	P36163	Q9P7G4	Q9FLI5			E9QBI7	Q96E52	P36163	Q9P7G4	
KOG2019	1.0	1.0	7	7	6	6	Q9LJL3,Q8VY06		Q9V9E3	Q7ZVZ6	Q5JRX3	P32898	O42908	Q9LJL3,Q8VY06		Q9V9E3	Q7ZVZ6	Q5JRX3	P32898	O42908	
KOG2420	1.0	1.0	8	8	7	7	Q84V22	Q10949	Q9VCE0	A1A5T2	Q9UG56	P39006	O14333,Q9UTB5	Q84V22	Q10949	Q9VCE0	A1A5T2	Q9UG56	P39006	O14333,Q9UTB5	
KOG2736	1.0	1.0	10	10	5	5	O64668,Q9SIK7	O02100,P52166,Q01608	O02194	Q9W6T7,Q90ZE4	P49768,P49810			O64668,Q9SIK7	O02100,P52166,Q01608	O02194	Q9W6T7,Q90ZE4	P49768,P49810			
KOG2980	1.0	1.0	10	10	7	7	Q9FZ81,Q84WG3,B3H707	Q9N3E5	A1Z8R8	Q58EK4	Q9H300	P53259	Q9P7D8,O14364	Q9FZ81,Q84WG3,B3H707	Q9N3E5	A1Z8R8	Q58EK4	Q9H300	P53259	Q9P7D8,O14364	
KOG2443	1.0	1.0	12	12	7	7	Q93Z32,O81062	P49049,A0A0K3AUD2	Q86P97,Q9VPQ7	Q6IQA7,Q5BP97	Q8TCT6,A0A0C4DGU3	P34248	Q9UTA3	Q93Z32,O81062	P49049,A0A0K3AUD2	Q86P97,Q9VPQ7	Q6IQA7,Q5BP97	Q8TCT6,A0A0C4DGU3	P34248	Q9UTA3	
KOG2649	1.0	1.0	21	21	5	5	Q9M9H7	O17754,Q22825,P91359	P42787,B7Z0Z5	E7F254,A0A8M9PYE2,E7F829,Q6NSM5,F1RAC0,A0A0R4IUK4,E7FFQ7	Q8IUX7,O75976,P16870,P14384,P15169,Q66K79,Q96SM3,Q8N436			Q9M9H7	O17754,Q22825,P91359	P42787,B7Z0Z5	E7F254,A0A8M9PYE2,E7F829,Q6NSM5,F1RAC0,A0A0R4IUK4,E7FFQ7	Q8IUX7,O75976,P16870,P14384,P15169,Q66K79,Q96SM3,Q8N436			
KOG3372	1.0	1.0	8	8	7	7	Q9MA96,Q53YF3	P34525	Q9VCA9	Q6NWJ2	P61009	Q12133	Q10259	Q9MA96,Q53YF3	P34525	Q9VCA9	Q6NWJ2	P61009	Q12133	Q10259	
KOG4112	1.0	1.0	7	7	6	6	Q944J0,Q84MC9	O44953	Q9VAL0	Q499B2	Q9Y6A9	P46965		Q944J0,Q84MC9	O44953	Q9VAL0	Q499B2	Q9Y6A9	P46965		
KOG1348	1.0	1.0	7	7	4	4	P49047,Q39044,Q9LJX8,Q39119	G5EBF4		F1QYK8	Q99538			P49047,Q39044,Q9LJX8,Q39119	G5EBF4		F1QYK8	Q99538			
KOG3269	1.0	1.0	8	8	7	7	O82222,Q8LEC2	Q21737	A1ZA77	Q6NYP0	Q9BTX3	Q99382	O14193	O82222,Q8LEC2	Q21737	A1ZA77	Q6NYP0	Q9BTX3	Q99382	O14193	
KOG3342	1.0	1.0	8	8	6	6	Q9SSR2,Q9LW08	Q9N3D0	O97066		P67812,Q9BY50	P15367	O74323	Q9SSR2,Q9LW08	Q9N3D0	O97066		P67812,Q9BY50	P15367	O74323	
KOG2345	1.0	1.0	6	6	6	6	O04265	Q18988	Q9VI84		O75716	Q12003	Q10078	O04265	Q18988	Q9VI84		O75716	Q12003	Q10078	
KOG4072	1.0	1.0	4	4	4	4		Q9XWW1	Q9VYY2	Q5BJI9	Q15005				Q9XWW1	Q9VYY2	Q5BJI9	Q15005			
KOG3624	0.98276	0.96774	60	62	4	4		Q18673,O44857,O16796,Q22523,O16795,O16652,H2KYL1,O16607,Q9U2T0,O16790,Q400M1,H2KZE5,G4SHR1,A0A131MCS3,Q09946,Q9U2T1,O16789,Q23427,O45569,Q22763,O16636,G5ED52,O45311	Q9XZ14,A0A0B4K692,Q9W5Y0,Q8T062,Q9W436,Q9VME6,Q9VAS4,Q9VH96,Q9VMU6,Q9VBX6,Q9VME2,Q9VN01,Q8IRR6,Q9VJH0,Q9W4B8,Q9VCU1,Q9VK72,Q9VYJ1,Q9VCU2,Q9VAS0,Q8IMQ2,Q9Y136,Q9VAY0,Q9VAS1,Q9VME3,Q9VAS2,Q9VCU3,A1Z910,Q9VJK5	A0A140LH71,F1R6K1,A0A024B5K5,F8W3A9	P42892,O95672,P23276,Q495T6,P08473,P78562				Q18673,O44857,O16796,Q22523,O16795,O16652,H2KYL1,O16607,Q9U2T0,O16790,Q400M1,H2KZE5,G4SHR1,A0A131MCS3,Q09946,Q9U2T1,O16789,Q23427,O45569,Q22763,O16636,G5ED52,O45311	Q9XZ14,A0A0B4K692,Q9W5Y0,Q8T062,Q9W436,Q9VAS4,Q9VH96,Q9VMU6,Q9VBX6,Q9VME2,Q9VN01,Q9VJH0,Q9W4B8,Q9VCU1,Q9VK72,Q9VYJ1,Q9VCU2,Q9VAS0,Q8IMQ2,Q9Y136,Q9VAY0,Q9VAS1,Q9VME3,Q9VAS2,Q9VCU3,A1Z910,Q9VJK5	A0A140LH71,F1R6K1,A0A024B5K5,F8W3A9	P42892,O95672,P23276,Q495T6,P08473,P78562			
KOG3348	0.95238	0.91667	11	12	7	7	Q9FIC3	Q9NEY7,Q9XVJ0,Q69ZI6	A1Z933	Q6DC87	Q9H3K6,Q53S33	P53082,P39724	O14280,Q9USK1	Q9FIC3	Q9NEY7,Q69ZI6	A1Z933	Q6DC87	Q9H3K6,Q53S33	P53082,P39724	O14280,Q9USK1	
KOG1120	0.95238	0.88889	8	9	7	7	Q8LBM4,Q8L8C0,Q9XIK3	A5HWB2	Q8T3X9	Q4QRC6	Q9BUE6	Q07821	P78859	Q8LBM4,Q8L8C0	A5HWB2	Q8T3X9	Q4QRC6	Q9BUE6	Q07821	P78859	
KOG1119	0.91667	0.85714	6	7	6	6	Q8LCY2,Q8GW20	Q9XVZ9	Q9VC65		Q86U28	Q12425	O43045	Q8LCY2	Q9XVZ9	Q9VC65		Q86U28	Q12425	O43045	
KOG0731	0.88571	0.57143	16	28	7	7	Q39102,O80860,Q84WU8,Q9FH02,Q1PDW5,Q9SD67,Q8W585,Q9FIM2,Q8VZI8,Q9SAJ3,O22993,A8MPR5,Q9M895,F4KF14,F4J3N2	Q9N3T5,G5EDB6,G5EGR7	Q9W4W8,Q8T4G5	E7F6D6,A9JRG9,E7F2S4	Q9Y4W6,Q9UQ90	P39925,P40341	Q9HGM3	Q84WU8,Q8VZI8,Q9SAJ3	Q9N3T5,G5EDB6,G5EGR7	Q9W4W8,Q8T4G5	E7F6D6,A9JRG9,E7F2S4	Q9Y4W6,Q9UQ90	P39925,P40341	Q9HGM3	
KOG3638	0.86058	0.7619	16	21	4	4		G5EC21,Q94128,Q20170,Q94129,Q9U7D3,P91573,Q94130,Q9XV14,H2KZR5,Q20677,Q9XUV2,O45992,O61737	Q02936	P79729,Q98862,Q92008,Q90419	O43323,Q14623,Q15465				G5EC21,Q94128,Q94129,P91573,Q94130,Q9XV14,H2KZR5,Q9XUV2,O45992	Q02936	Q98862,Q92008,Q90419	O43323,Q14623,Q15465			
KOG2674	0.85714	0.86667	13	15	6	7	Q8S929,Q9M1Y0	K8ESC5,Q9U1N6	Q9VPW2,Q9VF80	Q6DG88,Q6IQ96,Q4VBK1	Q8WYN0,Q9Y4P1,Q96DT6,Q86TL0	P53867	Q9P373		K8ESC5,Q9U1N6	Q9VPW2,Q9VF80	Q6DG88,Q6IQ96,Q4VBK1	Q8WYN0,Q9Y4P1,Q96DT6,Q86TL0	P53867	Q9P373	
KOG3525	0.85281	0.66667	16	24	6	6		P91863,P51559	P26016,P30432	Q6DHR0,Q5R328,F1QKU2,F1QQ43,B6VCA1,F1Q5C9,A0A8M1P8P5	Q86XX4,P09958,P29120,Q6UW60,Q92824,P29122,Q16549,Q2MKA7,Q6UXX9,Q9BXY4,Q2I0M5	P13134	Q09175		P91863,P51559	P26016,P30432	F1QKU2,F1QQ43,B6VCA1,A0A8M1P8P5	P09958,P29120,Q6UW60,Q92824,P29122,Q16549	P13134	Q09175	
KOG2067	0.83333	0.71429	5	7	5	6	Q9ZU25,O04308	Q95XN2	Q7K3W2		Q10713	P11914	O94745		Q95XN2	Q7K3W2		Q10713	P11914	O94745	
KOG0960	0.83333	0.77778	7	9	6	6	Q42290	Q23295,P98080	Q9VFF0		O75439,P31930	P10507,P07256	Q9P7X1	Q42290	Q23295	Q9VFF0		O75439	P10507,P07256	Q9P7X1	
KOG2090	0.80952	0.72727	8	11	7	7	F4KDA6,F4KDA5	Q95PY9	A1Z6H6	A0A8M1Q297,F1QIA6,D7PS91	Q5SZK8,Q99797	P35999	Q10415	F4KDA5	Q95PY9	A1Z6H6	A0A8M1Q297,F1QIA6	Q99797	P35999	Q10415	
KOG0567	0.7619	0.66667	6	9	6	7	Q94JW0,Q94K48,Q9LXK8	Q17949	Q9V9U4	Q7ZUX6	Q9BU89	P47120	Q9P6K9	Q94JW0	Q17949	Q9V9U4	Q7ZUX6	Q9BU89	P47120		
KOG4774	0.75	0.75	3	4	3	4	Q9LW04				Q9NRH1	P47118	O14045					Q9NRH1	P47118	O14045	
KOG0325	0.70833	0.55556	5	9	5	6	P0C7R2,Q9SXP7,Q948J9,P0C7R1		Q9VN27	Q29R99	A6NK58	Q06005	O36017	Q9SXP7		Q9VN27	Q29R99	A6NK58	Q06005		
KOG1592	0.59722	0.46154	6	13	6	6	P50287,Q8GXG1,O65268	G5EF83	Q9VXT7,Q9VUX9	Q5BKW9,A5PMQ0,F1R0Q9,E7FA20	Q7L266,Q9H6P5		Q9P6N7	O65268	G5EF83	Q9VUX9	A5PMQ0	Q9H6P5		Q9P6N7	
KOG0645	0.57143	0.44444	4	9	4	7	O80990,F4JVW1	Q9XW12	Q7K1Y4,Q7K4B3	Q6P0D9	O76071	Q05583	Q9UT57				Q6P0D9	O76071	Q05583	Q9UT57	
KOG3234	0.57143	0.44444	4	9	4	7	Q8LGI8	Q965S3	Q8IP78,Q8IP77,M9PI14	Q58ED9	P61599	Q06504	O74457				Q58ED9	P61599	Q06504	O74457	
KOG3138	0.54762	0.47368	9	19	6	7	Q9M8T9,Q9LFD8,Q9LFM3	Q93518,Q20220,Q7YX26,Q95QE8	Q95SX8,Q9NHD5,Q9VJ73	Q6DBY2,A3KPA3,Q1LXR5	Q9H8E8,Q9GZZ1,Q9H7X0	Q08689	Q9P6R8,O74519	Q9LFD8		Q95SX8,Q9NHD5	Q6DBY2,A3KPA3	Q9GZZ1,Q9H7X0	Q08689	O74519	
KOG2414	0.5	0.375	3	8	3	6	F4HZG9	O61710	Q9VNR8,Q9W5W7,Q8IPS7		Q9NQH7	P40051	Q10439					Q9NQH7	P40051	Q10439	
KOG2775	0.5	0.4	4	10	4	7	Q9FV49,Q56Y85	H1UBK1,P50581,P90883	Q9VL89	A5WVX8	P50579	P38174	O60085	Q56Y85				P50579	P38174	O60085	
KOG4595	0.5	0.5	3	6	3	6	F4IFK0		A1Z8U7	A4FVI3	Q8WV07	P53846	Q9Y7Q1					Q8WV07	P53846	Q9Y7Q1	
KOG1153	0.5	0.42857	3	7	2	4				E7F2J6	Q8NBP7	P09232,P25381,P25036	P40903,Q9UTS0					Q8NBP7		P40903,Q9UTS0	
KOG2738	0.46429	0.38462	5	13	5	7	Q9SLN5,Q9FV52,Q9FV51,Q9FV50	Q965Y1	Q9VC48,Q9VKV9	Q4QRK0,Q4VBS4	P53582,Q6UB28	Q01662	O59730	Q9SLN5			Q4QRK0	P53582	Q01662	O59730	
KOG0911	0.43333	0.35	7	20	5	7	Q84Y95,Q8LBK6,Q8H7F6,Q9ZPH2,O65541	Q9XTU9,H2KZJ5,H2FLI1,Q20519	Q8SXQ5,Q9VJZ6	Q5XJ54,Q6PBM1	O76003,Q86SX6	Q03835,P32642,Q02784	O74790,Q9HDW8	Q8LBK6		Q8SXQ5		O76003,Q86SX6	Q02784	O74790,Q9HDW8	
