Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1019	1.0	1.0	8	8	5	5	Q6A331,Q6A333,Q6A332	P30630	Q9W542,Q9VZW3	Q5RHQ8	Q5TKA1			Q6A331,Q6A333,Q6A332	P30630	Q9W542,Q9VZW3	Q5RHQ8	Q5TKA1			
KOG0822	1.0	1.0	6	6	6	6	Q8GWT4	P46580	Q9U6Y9		O14744	P38274	P78963	Q8GWT4	P46580	Q9U6Y9		O14744	P38274	P78963	
KOG0679	1.0	1.0	10	10	7	7	Q84M92	Q9N4N4	Q7K012	F8W3Z2	O96019,O94805	P80428,Q12406	Q09849,Q9P7X7	Q84M92	Q9N4N4	Q7K012	F8W3Z2	O96019,O94805	P80428,Q12406	Q09849,Q9P7X7	
KOG0681	1.0	1.0	5	5	5	5	Q940Z2		Q9VEC3		Q9H9F9	P53946	Q9Y7X8	Q940Z2		Q9VEC3		Q9H9F9	P53946	Q9Y7X8	
KOG0797	1.0	1.0	6	6	6	6	Q9LSW2		Q9VX09	P59679	Q9H981	Q12386	Q9US07	Q9LSW2		Q9VX09	P59679	Q9H981	Q12386	Q9US07	
KOG4442	1.0	1.0	9	9	7	7	Q84WW6,Q2LAE1	A4LBC2,Q21404	Q9VYD1	F1QJI9	Q9BYW2	P46995	O14026	Q84WW6,Q2LAE1	A4LBC2,Q21404	Q9VYD1	F1QJI9	Q9BYW2	P46995	O14026	
KOG3561	1.0	1.0	26	26	5	5	O80674,Q9LET0	O02219	O15945,O61735,O61734,Q9VXW7,Q9VYW2,M9ND53	Q9DG12,Q98TW1,F1QMV7,A0A8M9PTD7,Q5RIV1,Q9I879,B3DH92,Q8JIG3	Q9HBZ2,P27540,O00327,Q8WYA1,O15516,Q15788,Q15596,Q9Y6Q9,Q99743			O80674,Q9LET0	O02219	O15945,O61735,O61734,Q9VXW7,Q9VYW2,M9ND53	Q9DG12,Q98TW1,F1QMV7,A0A8M9PTD7,Q5RIV1,Q9I879,B3DH92,Q8JIG3	Q9HBZ2,P27540,O00327,Q8WYA1,O15516,Q15788,Q15596,Q9Y6Q9,Q99743			
KOG0386	1.0	1.0	15	15	7	7	Q6EVK6,F4J9M5,F4K128,F4IHS2	G5EF53,P91094	P25439	Q1MTE3,Q7ZSY3	P51531,P51532	P22082,P32597	Q9UTN6,O94421	Q6EVK6,F4J9M5,F4K128,F4IHS2	G5EF53,P91094	P25439	Q1MTE3,Q7ZSY3	P51531,P51532	P22082,P32597	Q9UTN6,O94421	
KOG1649	1.0	1.0	9	9	7	7	P93045	Q21831	Q24090	Q5U379	Q12824	Q06168,P18480	Q9USM3,Q09699	P93045	Q21831	Q24090	Q5U379	Q12824	Q06168,P18480	Q9USM3,Q09699	
KOG0963	1.0	1.0	7	7	6	6	Q9LS42	Q9BL02		E7F4J9	P39880,O14529	P34237	O59795	Q9LS42	Q9BL02		E7F4J9	P39880,O14529	P34237	O59795	
KOG0794	1.0	1.0	7	7	6	6	Q9FJK6,Q9FJK7	Q9TYP2	P25008		P24863	P47821	O94503	Q9FJK6,Q9FJK7	Q9TYP2	P25008		P24863	P47821	O94503	
KOG2496	1.0	1.0	7	7	7	7	Q8W5S1	Q9N4U0	O76513	A2BGI0	P51946	P37366	P36613	Q8W5S1	Q9N4U0	O76513	A2BGI0	P51946	P37366	P36613	
KOG0835	1.0	1.0	7	7	6	6	Q8RWV3	G5EBX3	Q9W526	Q7ZVX0	Q9UK58,Q96S94		O94612	Q8RWV3	G5EBX3	Q9W526	Q7ZVX0	Q9UK58,Q96S94		O94612	
KOG0834	1.0	1.0	21	21	7	7	Q9C8P7,Q56YF8,Q8LBC0,Q8GYM6,Q9FKE6	P34425,P34424,O17869	O96433,Q961D1,Q9VE72	Q503D6,Q803Q8,Q802D2	O75909,Q8N1B3,O60563,O60583	P46962	O74627,O59748	Q9C8P7,Q56YF8,Q8LBC0,Q8GYM6,Q9FKE6	P34425,P34424,O17869	O96433,Q961D1,Q9VE72	Q503D6,Q803Q8,Q802D2	O75909,Q8N1B3,O60563,O60583	P46962	O74627,O59748	
KOG0050	1.0	1.0	7	7	7	7	P92948	G5EFC4	Q9W0R0	E9QIC1	Q99459	Q03654	P39964	P92948	G5EFC4	Q9W0R0	E9QIC1	Q99459	Q03654	P39964	
KOG3786	1.0	1.0	8	8	7	7	Q9LJ87	Q9N5U5	Q9VHI1,A1Z9G9	X1WHN7	Q6P1J9	Q06697	Q9UUE7	Q9LJ87	Q9N5U5	Q9VHI1,A1Z9G9	X1WHN7	Q6P1J9	Q06697	Q9UUE7	
